MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8129.0,n/e,5303.0,941.0,n/e,n/e,n/e,n/e,3436.0,2022-05-13,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7024.0,n/e,5302.0,920.0,n/e,n/e,n/e,n/e,3520.0,2022-05-13,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7211.0,n/e,5304.0,912.0,n/e,n/e,n/e,n/e,3558.0,2022-05-13,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8159.0,n/e,5301.0,889.0,n/e,n/e,n/e,n/e,3620.0,2022-05-13,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8517.0,n/e,5300.0,891.0,n/e,n/e,n/e,n/e,3647.0,2022-05-13,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8561.0,n/e,5302.0,903.0,n/e,n/e,n/e,n/e,3645.0,2022-05-13,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8586.0,n/e,5306.0,887.0,n/e,n/e,n/e,n/e,3597.0,2022-05-13,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8260.0,n/e,5306.0,821.0,n/e,n/e,n/e,n/e,3859.0,2022-05-13,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7677.0,n/e,5306.0,802.0,n/e,n/e,n/e,n/e,4218.0,2022-05-13,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6900.0,n/e,5238.0,768.0,n/e,n/e,n/e,n/e,4486.0,2022-05-13,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6521.0,n/e,5256.0,744.0,n/e,n/e,n/e,n/e,4467.0,2022-05-13,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6432.0,n/e,5322.0,719.0,n/e,n/e,n/e,n/e,4219.0,2022-05-14,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6232.0,n/e,5325.0,702.0,n/e,n/e,n/e,n/e,4072.0,2022-05-14,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6174.0,n/e,5325.0,687.0,n/e,n/e,n/e,n/e,4022.0,2022-05-14,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6174.0,n/e,5326.0,684.0,n/e,n/e,n/e,n/e,3916.0,2022-05-14,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6178.0,n/e,5327.0,673.0,n/e,n/e,n/e,n/e,3892.0,2022-05-14,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6280.0,n/e,5326.0,666.0,n/e,n/e,n/e,n/e,3881.0,2022-05-14,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6427.0,n/e,5326.0,691.0,n/e,n/e,n/e,n/e,3706.0,2022-05-14,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6602.0,n/e,5326.0,714.0,n/e,n/e,n/e,n/e,3934.0,2022-05-14,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6714.0,n/e,5328.0,727.0,n/e,n/e,n/e,n/e,4201.0,2022-05-14,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6694.0,n/e,5328.0,713.0,n/e,n/e,n/e,n/e,4468.0,2022-05-14,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6619.0,n/e,5340.0,718.0,n/e,n/e,n/e,n/e,4644.0,2022-05-14,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6523.0,n/e,5357.0,696.0,n/e,n/e,n/e,n/e,4866.0,2022-05-14,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6140.0,n/e,5356.0,695.0,n/e,n/e,n/e,n/e,5203.0,2022-05-14,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5876.0,n/e,5333.0,694.0,n/e,n/e,n/e,n/e,5425.0,2022-05-14,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5617.0,n/e,5346.0,708.0,n/e,n/e,n/e,n/e,5716.0,2022-05-14,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5592.0,n/e,5357.0,713.0,n/e,n/e,n/e,n/e,5932.0,2022-05-14,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5602.0,n/e,5375.0,719.0,n/e,n/e,n/e,n/e,6031.0,2022-05-14,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5921.0,n/e,5373.0,712.0,n/e,n/e,n/e,n/e,6019.0,2022-05-14,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6076.0,n/e,5390.0,693.0,n/e,n/e,n/e,n/e,5843.0,2022-05-14,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6517.0,n/e,5404.0,677.0,n/e,n/e,n/e,n/e,5474.0,2022-05-14,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6609.0,n/e,5404.0,672.0,n/e,n/e,n/e,n/e,5288.0,2022-05-14,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6397.0,n/e,5407.0,656.0,n/e,n/e,n/e,n/e,5451.0,2022-05-14,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6026.0,n/e,5382.0,639.0,n/e,n/e,n/e,n/e,5765.0,2022-05-14,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5829.0,n/e,5387.0,650.0,n/e,n/e,n/e,n/e,6008.0,2022-05-14,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5413.0,n/e,5439.0,645.0,n/e,n/e,n/e,n/e,6041.0,2022-05-15,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5362.0,n/e,5438.0,636.0,n/e,n/e,n/e,n/e,6182.0,2022-05-15,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5362.0,n/e,5455.0,636.0,n/e,n/e,n/e,n/e,6114.0,2022-05-15,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5334.0,n/e,5468.0,638.0,n/e,n/e,n/e,n/e,5980.0,2022-05-15,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5380.0,n/e,5471.0,639.0,n/e,n/e,n/e,n/e,5897.0,2022-05-15,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5437.0,n/e,5469.0,645.0,n/e,n/e,n/e,n/e,5652.0,2022-05-15,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5708.0,n/e,5482.0,674.0,n/e,n/e,n/e,n/e,5382.0,2022-05-15,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5940.0,n/e,5496.0,716.0,n/e,n/e,n/e,n/e,5110.0,2022-05-15,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6091.0,n/e,5494.0,765.0,n/e,n/e,n/e,n/e,5047.0,2022-05-15,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6009.0,n/e,5492.0,794.0,n/e,n/e,n/e,n/e,5082.0,2022-05-15,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5987.0,n/e,5505.0,806.0,n/e,n/e,n/e,n/e,5210.0,2022-05-15,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5935.0,n/e,5518.0,797.0,n/e,n/e,n/e,n/e,5407.0,2022-05-15,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5734.0,n/e,5514.0,823.0,n/e,n/e,n/e,n/e,5620.0,2022-05-15,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5634.0,n/e,5513.0,814.0,n/e,n/e,n/e,n/e,5791.0,2022-05-15,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5646.0,n/e,5525.0,813.0,n/e,n/e,n/e,n/e,5811.0,2022-05-15,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5615.0,n/e,5537.0,819.0,n/e,n/e,n/e,n/e,5997.0,2022-05-15,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5697.0,n/e,5536.0,869.0,n/e,n/e,n/e,n/e,6102.0,2022-05-15,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5798.0,n/e,5534.0,908.0,n/e,n/e,n/e,n/e,5996.0,2022-05-15,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6141.0,n/e,5546.0,881.0,n/e,n/e,n/e,n/e,5867.0,2022-05-15,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6187.0,n/e,5560.0,874.0,n/e,n/e,n/e,n/e,5689.0,2022-05-15,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6162.0,n/e,5560.0,855.0,n/e,n/e,n/e,n/e,5655.0,2022-05-15,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6184.0,n/e,5559.0,810.0,n/e,n/e,n/e,n/e,5744.0,2022-05-15,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6081.0,n/e,5552.0,804.0,n/e,n/e,n/e,n/e,5806.0,2022-05-15,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5884.0,n/e,5544.0,756.0,n/e,n/e,n/e,n/e,5803.0,2022-05-15,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5438.0,n/e,5583.0,653.0,n/e,n/e,n/e,n/e,5902.0,2022-05-16,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5335.0,n/e,5583.0,655.0,n/e,n/e,n/e,n/e,5997.0,2022-05-16,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5282.0,n/e,5599.0,654.0,n/e,n/e,n/e,n/e,6093.0,2022-05-16,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5303.0,n/e,5614.0,660.0,n/e,n/e,n/e,n/e,6223.0,2022-05-16,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5317.0,n/e,5617.0,676.0,n/e,n/e,n/e,n/e,6304.0,2022-05-16,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5669.0,n/e,5618.0,771.0,n/e,n/e,n/e,n/e,6169.0,2022-05-16,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6139.0,n/e,5631.0,871.0,n/e,n/e,n/e,n/e,5855.0,2022-05-16,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6583.0,n/e,5643.0,915.0,n/e,n/e,n/e,n/e,5545.0,2022-05-16,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6538.0,n/e,5642.0,942.0,n/e,n/e,n/e,n/e,5273.0,2022-05-16,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6551.0,n/e,5640.0,952.0,n/e,n/e,n/e,n/e,5014.0,2022-05-16,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6629.0,n/e,5651.0,977.0,n/e,n/e,n/e,n/e,4873.0,2022-05-16,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6613.0,n/e,5663.0,995.0,n/e,n/e,n/e,n/e,4829.0,2022-05-16,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6549.0,n/e,5663.0,1000.0,n/e,n/e,n/e,n/e,4855.0,2022-05-16,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6496.0,n/e,5678.0,1021.0,n/e,n/e,n/e,n/e,4900.0,2022-05-16,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6530.0,n/e,5675.0,1009.0,n/e,n/e,n/e,n/e,4902.0,2022-05-16,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6535.0,n/e,5676.0,1013.0,n/e,n/e,n/e,n/e,4912.0,2022-05-16,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6532.0,n/e,5676.0,987.0,n/e,n/e,n/e,n/e,4774.0,2022-05-16,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6611.0,n/e,5675.0,929.0,n/e,n/e,n/e,n/e,4749.0,2022-05-16,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6935.0,n/e,5674.0,959.0,n/e,n/e,n/e,n/e,4587.0,2022-05-16,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7192.0,n/e,5687.0,942.0,n/e,n/e,n/e,n/e,4371.0,2022-05-16,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7187.0,n/e,5688.0,905.0,n/e,n/e,n/e,n/e,4305.0,2022-05-16,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7146.0,n/e,5690.0,893.0,n/e,n/e,n/e,n/e,4391.0,2022-05-16,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6846.0,n/e,5643.0,865.0,n/e,n/e,n/e,n/e,4343.0,2022-05-16,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6255.0,n/e,5643.0,813.0,n/e,n/e,n/e,n/e,4395.0,2022-05-16,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5867.0,n/e,5693.0,739.0,n/e,n/e,n/e,n/e,4435.0,2022-05-17,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5698.0,n/e,5693.0,734.0,n/e,n/e,n/e,n/e,4477.0,2022-05-17,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5676.0,n/e,5696.0,741.0,n/e,n/e,n/e,n/e,4343.0,2022-05-17,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5674.0,n/e,5695.0,753.0,n/e,n/e,n/e,n/e,4214.0,2022-05-17,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6207.0,n/e,5698.0,767.0,n/e,n/e,n/e,n/e,4050.0,2022-05-17,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6841.0,n/e,5699.0,814.0,n/e,n/e,n/e,n/e,3650.0,2022-05-17,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7752.0,n/e,5697.0,919.0,n/e,n/e,n/e,n/e,2880.0,2022-05-17,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8677.0,n/e,5698.0,1023.0,n/e,n/e,n/e,n/e,2035.0,2022-05-17,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8919.0,n/e,5691.0,1064.0,n/e,n/e,n/e,n/e,1331.0,2022-05-17,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9121.0,n/e,5677.0,1099.0,n/e,n/e,n/e,n/e,947.0,2022-05-17,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9173.0,n/e,5676.0,1146.0,n/e,n/e,n/e,n/e,705.0,2022-05-17,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9165.0,n/e,5678.0,1146.0,n/e,n/e,n/e,n/e,657.0,2022-05-17,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8973.0,n/e,5679.0,1142.0,n/e,n/e,n/e,n/e,609.0,2022-05-17,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8914.0,n/e,5676.0,1156.0,n/e,n/e,n/e,n/e,611.0,2022-05-17,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8899.0,n/e,5676.0,1116.0,n/e,n/e,n/e,n/e,700.0,2022-05-17,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8914.0,n/e,5672.0,1109.0,n/e,n/e,n/e,n/e,806.0,2022-05-17,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8941.0,n/e,5672.0,1066.0,n/e,n/e,n/e,n/e,953.0,2022-05-17,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8979.0,n/e,5667.0,1042.0,n/e,n/e,n/e,n/e,1122.0,2022-05-17,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8960.0,n/e,5666.0,1015.0,n/e,n/e,n/e,n/e,1229.0,2022-05-17,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8989.0,n/e,5666.0,1002.0,n/e,n/e,n/e,n/e,1443.0,2022-05-17,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8824.0,n/e,5667.0,971.0,n/e,n/e,n/e,n/e,1833.0,2022-05-17,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8391.0,n/e,5665.0,906.0,n/e,n/e,n/e,n/e,2297.0,2022-05-17,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7708.0,n/e,5615.0,861.0,n/e,n/e,n/e,n/e,2836.0,2022-05-17,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7027.0,n/e,5628.0,792.0,n/e,n/e,n/e,n/e,3407.0,2022-05-17,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6062.0,n/e,5672.0,720.0,n/e,n/e,n/e,n/e,3637.0,2022-05-18,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5531.0,n/e,5675.0,712.0,n/e,n/e,n/e,n/e,4009.0,2022-05-18,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5396.0,n/e,5677.0,707.0,n/e,n/e,n/e,n/e,4190.0,2022-05-18,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5385.0,n/e,5678.0,720.0,n/e,n/e,n/e,n/e,4358.0,2022-05-18,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5739.0,n/e,5678.0,718.0,n/e,n/e,n/e,n/e,4230.0,2022-05-18,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6309.0,n/e,5678.0,742.0,n/e,n/e,n/e,n/e,3902.0,2022-05-18,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7569.0,n/e,5675.0,793.0,n/e,n/e,n/e,n/e,3459.0,2022-05-18,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8699.0,n/e,5674.0,918.0,n/e,n/e,n/e,n/e,2562.0,2022-05-18,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8893.0,n/e,5672.0,927.0,n/e,n/e,n/e,n/e,1925.0,2022-05-18,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8935.0,n/e,5672.0,962.0,n/e,n/e,n/e,n/e,1699.0,2022-05-18,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8904.0,n/e,5672.0,992.0,n/e,n/e,n/e,n/e,1617.0,2022-05-18,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8861.0,n/e,5667.0,998.0,n/e,n/e,n/e,n/e,1743.0,2022-05-18,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8616.0,n/e,5667.0,996.0,n/e,n/e,n/e,n/e,1898.0,2022-05-18,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8340.0,n/e,5663.0,943.0,n/e,n/e,n/e,n/e,2073.0,2022-05-18,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8154.0,n/e,5660.0,893.0,n/e,n/e,n/e,n/e,2244.0,2022-05-18,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8149.0,n/e,5660.0,836.0,n/e,n/e,n/e,n/e,2422.0,2022-05-18,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8324.0,n/e,5658.0,824.0,n/e,n/e,n/e,n/e,2610.0,2022-05-18,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8738.0,n/e,5659.0,841.0,n/e,n/e,n/e,n/e,2670.0,2022-05-18,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8873.0,n/e,5658.0,811.0,n/e,n/e,n/e,n/e,2664.0,2022-05-18,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8761.0,n/e,5657.0,817.0,n/e,n/e,n/e,n/e,2823.0,2022-05-18,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8601.0,n/e,5657.0,819.0,n/e,n/e,n/e,n/e,2846.0,2022-05-18,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8276.0,n/e,5650.0,781.0,n/e,n/e,n/e,n/e,2974.0,2022-05-18,SE
