MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9941.0,n/e,5791.0,1509.0,n/e,n/e,n/e,n/e,3530.0,2023-02-14,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10208.0,n/e,5791.0,1498.0,n/e,n/e,n/e,n/e,3193.0,2023-02-14,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10481.0,n/e,5791.0,1508.0,n/e,n/e,n/e,n/e,2789.0,2023-02-14,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10547.0,n/e,5790.0,1518.0,n/e,n/e,n/e,n/e,2586.0,2023-02-14,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10765.0,n/e,5789.0,1493.0,n/e,n/e,n/e,n/e,2649.0,2023-02-14,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10986.0,n/e,5789.0,1512.0,n/e,n/e,n/e,n/e,2783.0,2023-02-14,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11028.0,n/e,5791.0,1474.0,n/e,n/e,n/e,n/e,2880.0,2023-02-14,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11078.0,n/e,5792.0,1491.0,n/e,n/e,n/e,n/e,2994.0,2023-02-14,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11049.0,n/e,5791.0,1485.0,n/e,n/e,n/e,n/e,3084.0,2023-02-14,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10980.0,n/e,5791.0,1506.0,n/e,n/e,n/e,n/e,3079.0,2023-02-14,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10965.0,n/e,5793.0,1414.0,n/e,n/e,n/e,n/e,2995.0,2023-02-14,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10855.0,n/e,5794.0,1378.0,n/e,n/e,n/e,n/e,2850.0,2023-02-14,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10626.0,n/e,5794.0,1365.0,n/e,n/e,n/e,n/e,2696.0,2023-02-14,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10426.0,n/e,5794.0,1263.0,n/e,n/e,n/e,n/e,2552.0,2023-02-15,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10470.0,n/e,5794.0,1246.0,n/e,n/e,n/e,n/e,2314.0,2023-02-15,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10583.0,n/e,5794.0,1263.0,n/e,n/e,n/e,n/e,2204.0,2023-02-15,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10681.0,n/e,5794.0,1270.0,n/e,n/e,n/e,n/e,2078.0,2023-02-15,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10729.0,n/e,5794.0,1321.0,n/e,n/e,n/e,n/e,2010.0,2023-02-15,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10992.0,n/e,5794.0,1413.0,n/e,n/e,n/e,n/e,2100.0,2023-02-15,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11750.0,n/e,5793.0,1557.0,n/e,n/e,n/e,n/e,2069.0,2023-02-15,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11990.0,n/e,5792.0,1566.0,n/e,n/e,n/e,n/e,2018.0,2023-02-15,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12092.0,n/e,5790.0,1572.0,n/e,n/e,n/e,n/e,2004.0,2023-02-15,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12040.0,n/e,5790.0,1598.0,n/e,n/e,n/e,n/e,1952.0,2023-02-15,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11969.0,n/e,5791.0,1601.0,n/e,n/e,n/e,n/e,1823.0,2023-02-15,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11997.0,n/e,5791.0,1594.0,n/e,n/e,n/e,n/e,1837.0,2023-02-15,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11957.0,n/e,5791.0,1591.0,n/e,n/e,n/e,n/e,1853.0,2023-02-15,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11965.0,n/e,5792.0,1576.0,n/e,n/e,n/e,n/e,1810.0,2023-02-15,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11911.0,n/e,5791.0,1565.0,n/e,n/e,n/e,n/e,1879.0,2023-02-15,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11811.0,n/e,5792.0,1541.0,n/e,n/e,n/e,n/e,2023.0,2023-02-15,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11724.0,n/e,5791.0,1545.0,n/e,n/e,n/e,n/e,2291.0,2023-02-15,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11545.0,n/e,5792.0,1536.0,n/e,n/e,n/e,n/e,2545.0,2023-02-15,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11400.0,n/e,5793.0,1529.0,n/e,n/e,n/e,n/e,2821.0,2023-02-15,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11274.0,n/e,5792.0,1511.0,n/e,n/e,n/e,n/e,2972.0,2023-02-15,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11054.0,n/e,5793.0,1458.0,n/e,n/e,n/e,n/e,3101.0,2023-02-15,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10832.0,n/e,5795.0,1366.0,n/e,n/e,n/e,n/e,3206.0,2023-02-15,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9940.0,n/e,5795.0,1241.0,n/e,n/e,n/e,n/e,3389.0,2023-02-15,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9256.0,n/e,5795.0,1198.0,n/e,n/e,n/e,n/e,3691.0,2023-02-15,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8609.0,n/e,5793.0,1127.0,n/e,n/e,n/e,n/e,3880.0,2023-02-16,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8173.0,n/e,5793.0,1100.0,n/e,n/e,n/e,n/e,4315.0,2023-02-16,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7835.0,n/e,5792.0,1081.0,n/e,n/e,n/e,n/e,4778.0,2023-02-16,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7669.0,n/e,5792.0,1087.0,n/e,n/e,n/e,n/e,5056.0,2023-02-16,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7648.0,n/e,5793.0,1123.0,n/e,n/e,n/e,n/e,5366.0,2023-02-16,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7975.0,n/e,5791.0,1210.0,n/e,n/e,n/e,n/e,5612.0,2023-02-16,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8788.0,n/e,5792.0,1318.0,n/e,n/e,n/e,n/e,5626.0,2023-02-16,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9305.0,n/e,5791.0,1433.0,n/e,n/e,n/e,n/e,5506.0,2023-02-16,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9496.0,n/e,5788.0,1440.0,n/e,n/e,n/e,n/e,5092.0,2023-02-16,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9699.0,n/e,5789.0,1475.0,n/e,n/e,n/e,n/e,4726.0,2023-02-16,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9778.0,n/e,5790.0,1486.0,n/e,n/e,n/e,n/e,4266.0,2023-02-16,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9827.0,n/e,5791.0,1479.0,n/e,n/e,n/e,n/e,4057.0,2023-02-16,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9926.0,n/e,5791.0,1488.0,n/e,n/e,n/e,n/e,3916.0,2023-02-16,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9999.0,n/e,5791.0,1415.0,n/e,n/e,n/e,n/e,3867.0,2023-02-16,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9985.0,n/e,5791.0,1397.0,n/e,n/e,n/e,n/e,3931.0,2023-02-16,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9948.0,n/e,5792.0,1395.0,n/e,n/e,n/e,n/e,3984.0,2023-02-16,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9634.0,n/e,5792.0,1391.0,n/e,n/e,n/e,n/e,4473.0,2023-02-16,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9417.0,n/e,5791.0,1395.0,n/e,n/e,n/e,n/e,5132.0,2023-02-16,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9330.0,n/e,5791.0,1392.0,n/e,n/e,n/e,n/e,5710.0,2023-02-16,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9113.0,n/e,5792.0,1383.0,n/e,n/e,n/e,n/e,5977.0,2023-02-16,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8903.0,n/e,5791.0,1336.0,n/e,n/e,n/e,n/e,6151.0,2023-02-16,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8683.0,n/e,5792.0,1303.0,n/e,n/e,n/e,n/e,6275.0,2023-02-16,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8371.0,n/e,5793.0,1209.0,n/e,n/e,n/e,n/e,6118.0,2023-02-16,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8070.0,n/e,5793.0,1158.0,n/e,n/e,n/e,n/e,5893.0,2023-02-16,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7842.0,n/e,5793.0,1090.0,n/e,n/e,n/e,n/e,5322.0,2023-02-17,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7849.0,n/e,5793.0,1049.0,n/e,n/e,n/e,n/e,5015.0,2023-02-17,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7935.0,n/e,5793.0,1053.0,n/e,n/e,n/e,n/e,4588.0,2023-02-17,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8096.0,n/e,5793.0,1053.0,n/e,n/e,n/e,n/e,4258.0,2023-02-17,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8448.0,n/e,5793.0,1099.0,n/e,n/e,n/e,n/e,4028.0,2023-02-17,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8877.0,n/e,5793.0,1212.0,n/e,n/e,n/e,n/e,3819.0,2023-02-17,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10456.0,n/e,5792.0,1332.0,n/e,n/e,n/e,n/e,3905.0,2023-02-17,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10991.0,n/e,5793.0,1394.0,n/e,n/e,n/e,n/e,4016.0,2023-02-17,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11080.0,n/e,5793.0,1416.0,n/e,n/e,n/e,n/e,4249.0,2023-02-17,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11043.0,n/e,5793.0,1433.0,n/e,n/e,n/e,n/e,4569.0,2023-02-17,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10896.0,n/e,5791.0,1430.0,n/e,n/e,n/e,n/e,4817.0,2023-02-17,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10616.0,n/e,5790.0,1394.0,n/e,n/e,n/e,n/e,4832.0,2023-02-17,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10166.0,n/e,5789.0,1349.0,n/e,n/e,n/e,n/e,4922.0,2023-02-17,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9867.0,n/e,5789.0,1333.0,n/e,n/e,n/e,n/e,5209.0,2023-02-17,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9388.0,n/e,5790.0,1280.0,n/e,n/e,n/e,n/e,5482.0,2023-02-17,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9178.0,n/e,5790.0,1270.0,n/e,n/e,n/e,n/e,5784.0,2023-02-17,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9412.0,n/e,5788.0,1268.0,n/e,n/e,n/e,n/e,6158.0,2023-02-17,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9718.0,n/e,5789.0,1271.0,n/e,n/e,n/e,n/e,6036.0,2023-02-17,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9885.0,n/e,5790.0,1275.0,n/e,n/e,n/e,n/e,5657.0,2023-02-17,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9771.0,n/e,5790.0,1264.0,n/e,n/e,n/e,n/e,5199.0,2023-02-17,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9368.0,n/e,5791.0,1193.0,n/e,n/e,n/e,n/e,4793.0,2023-02-17,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8746.0,n/e,5792.0,1137.0,n/e,n/e,n/e,n/e,4860.0,2023-02-17,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8605.0,n/e,5639.0,1052.0,n/e,n/e,n/e,n/e,5155.0,2023-02-17,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6896.0,n/e,5583.0,1015.0,n/e,n/e,n/e,n/e,5388.0,2023-02-17,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5963.0,n/e,5436.0,1000.0,n/e,n/e,n/e,n/e,5642.0,2023-02-18,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5357.0,n/e,5389.0,1005.0,n/e,n/e,n/e,n/e,5831.0,2023-02-18,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5183.0,n/e,5387.0,1000.0,n/e,n/e,n/e,n/e,5976.0,2023-02-18,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5233.0,n/e,5281.0,998.0,n/e,n/e,n/e,n/e,6181.0,2023-02-18,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5275.0,n/e,5153.0,1000.0,n/e,n/e,n/e,n/e,6411.0,2023-02-18,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5389.0,n/e,5083.0,1004.0,n/e,n/e,n/e,n/e,6604.0,2023-02-18,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5999.0,n/e,5083.0,1024.0,n/e,n/e,n/e,n/e,6812.0,2023-02-18,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6541.0,n/e,5084.0,1036.0,n/e,n/e,n/e,n/e,7087.0,2023-02-18,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7183.0,n/e,5088.0,1055.0,n/e,n/e,n/e,n/e,7291.0,2023-02-18,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7451.0,n/e,5093.0,1111.0,n/e,n/e,n/e,n/e,7474.0,2023-02-18,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7573.0,n/e,5098.0,1124.0,n/e,n/e,n/e,n/e,7566.0,2023-02-18,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7597.0,n/e,5099.0,1119.0,n/e,n/e,n/e,n/e,7627.0,2023-02-18,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7475.0,n/e,5099.0,1129.0,n/e,n/e,n/e,n/e,7671.0,2023-02-18,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7284.0,n/e,5101.0,1127.0,n/e,n/e,n/e,n/e,7618.0,2023-02-18,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7266.0,n/e,5100.0,1119.0,n/e,n/e,n/e,n/e,7387.0,2023-02-18,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7503.0,n/e,5099.0,1123.0,n/e,n/e,n/e,n/e,7515.0,2023-02-18,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8297.0,n/e,5099.0,1145.0,n/e,n/e,n/e,n/e,7519.0,2023-02-18,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8631.0,n/e,5099.0,1169.0,n/e,n/e,n/e,n/e,7626.0,2023-02-18,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8810.0,n/e,5099.0,1180.0,n/e,n/e,n/e,n/e,7620.0,2023-02-18,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8600.0,n/e,5099.0,1158.0,n/e,n/e,n/e,n/e,7802.0,2023-02-18,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8435.0,n/e,5099.0,1170.0,n/e,n/e,n/e,n/e,7732.0,2023-02-18,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8036.0,n/e,5098.0,1093.0,n/e,n/e,n/e,n/e,7624.0,2023-02-18,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7518.0,n/e,5099.0,1031.0,n/e,n/e,n/e,n/e,7579.0,2023-02-18,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7380.0,n/e,5098.0,1005.0,n/e,n/e,n/e,n/e,7548.0,2023-02-18,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7496.0,n/e,5097.0,1009.0,n/e,n/e,n/e,n/e,7438.0,2023-02-19,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7415.0,n/e,5100.0,1044.0,n/e,n/e,n/e,n/e,7560.0,2023-02-19,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7476.0,n/e,5072.0,1041.0,n/e,n/e,n/e,n/e,7527.0,2023-02-19,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7454.0,n/e,5021.0,1048.0,n/e,n/e,n/e,n/e,7550.0,2023-02-19,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7467.0,n/e,5164.0,1046.0,n/e,n/e,n/e,n/e,7547.0,2023-02-19,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7684.0,n/e,5220.0,1062.0,n/e,n/e,n/e,n/e,7637.0,2023-02-19,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8030.0,n/e,5220.0,1074.0,n/e,n/e,n/e,n/e,7620.0,2023-02-19,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8172.0,n/e,5386.0,1128.0,n/e,n/e,n/e,n/e,7493.0,2023-02-19,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8434.0,n/e,5531.0,1167.0,n/e,n/e,n/e,n/e,7364.0,2023-02-19,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8607.0,n/e,5550.0,1225.0,n/e,n/e,n/e,n/e,7070.0,2023-02-19,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8803.0,n/e,5575.0,1247.0,n/e,n/e,n/e,n/e,6796.0,2023-02-19,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8770.0,n/e,5589.0,1245.0,n/e,n/e,n/e,n/e,6834.0,2023-02-19,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8687.0,n/e,5583.0,1215.0,n/e,n/e,n/e,n/e,6918.0,2023-02-19,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8548.0,n/e,5571.0,1211.0,n/e,n/e,n/e,n/e,6952.0,2023-02-19,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8527.0,n/e,5572.0,1201.0,n/e,n/e,n/e,n/e,6847.0,2023-02-19,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8882.0,n/e,5573.0,1208.0,n/e,n/e,n/e,n/e,6594.0,2023-02-19,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9242.0,n/e,5573.0,1235.0,n/e,n/e,n/e,n/e,6269.0,2023-02-19,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9546.0,n/e,5572.0,1259.0,n/e,n/e,n/e,n/e,6092.0,2023-02-19,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9898.0,n/e,5573.0,1267.0,n/e,n/e,n/e,n/e,5870.0,2023-02-19,SE
