MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6740.0,n/e,3748.0,631.0,n/e,n/e,n/e,n/e,1796.0,2017-10-06,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8400.0,n/e,3744.0,685.0,n/e,n/e,n/e,n/e,1834.0,2017-10-06,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10362.0,n/e,3740.0,709.0,n/e,n/e,n/e,n/e,1828.0,2017-10-06,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10286.0,n/e,3744.0,708.0,n/e,n/e,n/e,n/e,1757.0,2017-10-06,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10459.0,n/e,3742.0,706.0,n/e,n/e,n/e,n/e,1673.0,2017-10-06,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10372.0,n/e,3739.0,718.0,n/e,n/e,n/e,n/e,1619.0,2017-10-06,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10280.0,n/e,3742.0,740.0,n/e,n/e,n/e,n/e,1606.0,2017-10-06,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9855.0,n/e,3743.0,721.0,n/e,n/e,n/e,n/e,1616.0,2017-10-06,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9314.0,n/e,3740.0,719.0,n/e,n/e,n/e,n/e,1615.0,2017-10-06,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9050.0,n/e,3744.0,722.0,n/e,n/e,n/e,n/e,1693.0,2017-10-06,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9202.0,n/e,3745.0,722.0,n/e,n/e,n/e,n/e,1730.0,2017-10-06,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9526.0,n/e,3747.0,720.0,n/e,n/e,n/e,n/e,1797.0,2017-10-06,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9757.0,n/e,3744.0,706.0,n/e,n/e,n/e,n/e,1894.0,2017-10-06,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10107.0,n/e,3743.0,752.0,n/e,n/e,n/e,n/e,1945.0,2017-10-06,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9917.0,n/e,3743.0,760.0,n/e,n/e,n/e,n/e,1994.0,2017-10-06,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9432.0,n/e,3738.0,760.0,n/e,n/e,n/e,n/e,2084.0,2017-10-06,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8367.0,n/e,3742.0,758.0,n/e,n/e,n/e,n/e,2051.0,2017-10-06,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7559.0,n/e,3748.0,748.0,n/e,n/e,n/e,n/e,1991.0,2017-10-06,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6435.0,n/e,3750.0,731.0,n/e,n/e,n/e,n/e,1893.0,2017-10-06,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4782.0,n/e,3751.0,692.0,n/e,n/e,n/e,n/e,1681.0,2017-10-07,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4442.0,n/e,3754.0,696.0,n/e,n/e,n/e,n/e,1577.0,2017-10-07,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4346.0,n/e,3755.0,698.0,n/e,n/e,n/e,n/e,1473.0,2017-10-07,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4321.0,n/e,3751.0,696.0,n/e,n/e,n/e,n/e,1437.0,2017-10-07,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4384.0,n/e,3754.0,696.0,n/e,n/e,n/e,n/e,1489.0,2017-10-07,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4621.0,n/e,3757.0,691.0,n/e,n/e,n/e,n/e,1523.0,2017-10-07,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5422.0,n/e,3757.0,713.0,n/e,n/e,n/e,n/e,1518.0,2017-10-07,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5962.0,n/e,3758.0,720.0,n/e,n/e,n/e,n/e,1515.0,2017-10-07,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7075.0,n/e,3758.0,749.0,n/e,n/e,n/e,n/e,1407.0,2017-10-07,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7523.0,n/e,3756.0,782.0,n/e,n/e,n/e,n/e,1287.0,2017-10-07,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7715.0,n/e,3758.0,788.0,n/e,n/e,n/e,n/e,1238.0,2017-10-07,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7785.0,n/e,3759.0,825.0,n/e,n/e,n/e,n/e,1319.0,2017-10-07,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7743.0,n/e,3760.0,807.0,n/e,n/e,n/e,n/e,1333.0,2017-10-07,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7633.0,n/e,3758.0,812.0,n/e,n/e,n/e,n/e,1241.0,2017-10-07,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7566.0,n/e,3758.0,811.0,n/e,n/e,n/e,n/e,1145.0,2017-10-07,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7571.0,n/e,3757.0,808.0,n/e,n/e,n/e,n/e,1065.0,2017-10-07,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7780.0,n/e,3751.0,815.0,n/e,n/e,n/e,n/e,986.0,2017-10-07,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8081.0,n/e,3757.0,811.0,n/e,n/e,n/e,n/e,922.0,2017-10-07,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8414.0,n/e,3757.0,804.0,n/e,n/e,n/e,n/e,955.0,2017-10-07,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8350.0,n/e,3758.0,833.0,n/e,n/e,n/e,n/e,944.0,2017-10-07,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8074.0,n/e,3758.0,788.0,n/e,n/e,n/e,n/e,971.0,2017-10-07,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7433.0,n/e,3759.0,777.0,n/e,n/e,n/e,n/e,1045.0,2017-10-07,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6550.0,n/e,3761.0,766.0,n/e,n/e,n/e,n/e,1204.0,2017-10-07,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5760.0,n/e,3762.0,752.0,n/e,n/e,n/e,n/e,1337.0,2017-10-07,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4344.0,n/e,3761.0,767.0,n/e,n/e,n/e,n/e,1538.0,2017-10-08,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4213.0,n/e,3758.0,766.0,n/e,n/e,n/e,n/e,1749.0,2017-10-08,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4036.0,n/e,3766.0,777.0,n/e,n/e,n/e,n/e,1861.0,2017-10-08,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4005.0,n/e,3827.0,787.0,n/e,n/e,n/e,n/e,1928.0,2017-10-08,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4042.0,n/e,3852.0,852.0,n/e,n/e,n/e,n/e,1997.0,2017-10-08,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4104.0,n/e,3991.0,878.0,n/e,n/e,n/e,n/e,2061.0,2017-10-08,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4700.0,n/e,4095.0,841.0,n/e,n/e,n/e,n/e,2098.0,2017-10-08,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4853.0,n/e,4152.0,842.0,n/e,n/e,n/e,n/e,2201.0,2017-10-08,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5836.0,n/e,4197.0,843.0,n/e,n/e,n/e,n/e,2245.0,2017-10-08,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6193.0,n/e,4283.0,872.0,n/e,n/e,n/e,n/e,2303.0,2017-10-08,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7089.0,n/e,4283.0,915.0,n/e,n/e,n/e,n/e,2419.0,2017-10-08,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7207.0,n/e,4283.0,929.0,n/e,n/e,n/e,n/e,2512.0,2017-10-08,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6690.0,n/e,4287.0,915.0,n/e,n/e,n/e,n/e,2566.0,2017-10-08,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6331.0,n/e,4287.0,871.0,n/e,n/e,n/e,n/e,2714.0,2017-10-08,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6085.0,n/e,4292.0,845.0,n/e,n/e,n/e,n/e,2855.0,2017-10-08,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6155.0,n/e,4293.0,852.0,n/e,n/e,n/e,n/e,2906.0,2017-10-08,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6763.0,n/e,4294.0,890.0,n/e,n/e,n/e,n/e,2893.0,2017-10-08,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7766.0,n/e,4290.0,888.0,n/e,n/e,n/e,n/e,2900.0,2017-10-08,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9204.0,n/e,4287.0,881.0,n/e,n/e,n/e,n/e,2910.0,2017-10-08,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9346.0,n/e,4285.0,890.0,n/e,n/e,n/e,n/e,2874.0,2017-10-08,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8459.0,n/e,4286.0,921.0,n/e,n/e,n/e,n/e,2873.0,2017-10-08,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7766.0,n/e,4285.0,931.0,n/e,n/e,n/e,n/e,2883.0,2017-10-08,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7005.0,n/e,4287.0,915.0,n/e,n/e,n/e,n/e,2853.0,2017-10-08,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5990.0,n/e,4289.0,949.0,n/e,n/e,n/e,n/e,2864.0,2017-10-08,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4759.0,n/e,4293.0,909.0,n/e,n/e,n/e,n/e,3024.0,2017-10-09,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4685.0,n/e,4293.0,898.0,n/e,n/e,n/e,n/e,3012.0,2017-10-09,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4772.0,n/e,4295.0,885.0,n/e,n/e,n/e,n/e,3000.0,2017-10-09,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4804.0,n/e,4294.0,888.0,n/e,n/e,n/e,n/e,2978.0,2017-10-09,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4970.0,n/e,4291.0,888.0,n/e,n/e,n/e,n/e,2964.0,2017-10-09,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6207.0,n/e,4288.0,849.0,n/e,n/e,n/e,n/e,2936.0,2017-10-09,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9177.0,n/e,4285.0,944.0,n/e,n/e,n/e,n/e,2887.0,2017-10-09,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9789.0,n/e,4283.0,1019.0,n/e,n/e,n/e,n/e,2839.0,2017-10-09,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10015.0,n/e,4283.0,938.0,n/e,n/e,n/e,n/e,2793.0,2017-10-09,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9900.0,n/e,4283.0,1002.0,n/e,n/e,n/e,n/e,2747.0,2017-10-09,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10039.0,n/e,4278.0,1001.0,n/e,n/e,n/e,n/e,2702.0,2017-10-09,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10043.0,n/e,4284.0,868.0,n/e,n/e,n/e,n/e,2685.0,2017-10-09,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9926.0,n/e,4287.0,835.0,n/e,n/e,n/e,n/e,2617.0,2017-10-09,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9859.0,n/e,4283.0,817.0,n/e,n/e,n/e,n/e,2591.0,2017-10-09,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9808.0,n/e,4286.0,827.0,n/e,n/e,n/e,n/e,2525.0,2017-10-09,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9807.0,n/e,4287.0,705.0,n/e,n/e,n/e,n/e,2456.0,2017-10-09,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9810.0,n/e,4286.0,749.0,n/e,n/e,n/e,n/e,2334.0,2017-10-09,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9671.0,n/e,4285.0,757.0,n/e,n/e,n/e,n/e,2273.0,2017-10-09,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9851.0,n/e,4285.0,756.0,n/e,n/e,n/e,n/e,2232.0,2017-10-09,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9832.0,n/e,4286.0,831.0,n/e,n/e,n/e,n/e,2169.0,2017-10-09,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9573.0,n/e,4281.0,832.0,n/e,n/e,n/e,n/e,2145.0,2017-10-09,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8862.0,n/e,4275.0,826.0,n/e,n/e,n/e,n/e,2095.0,2017-10-09,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7594.0,n/e,4273.0,812.0,n/e,n/e,n/e,n/e,2043.0,2017-10-09,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6135.0,n/e,4276.0,798.0,n/e,n/e,n/e,n/e,2036.0,2017-10-09,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5606.0,n/e,4278.0,757.0,n/e,n/e,n/e,n/e,1940.0,2017-10-10,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5370.0,n/e,4170.0,739.0,n/e,n/e,n/e,n/e,1867.0,2017-10-10,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5381.0,n/e,3945.0,740.0,n/e,n/e,n/e,n/e,1823.0,2017-10-10,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5385.0,n/e,3829.0,743.0,n/e,n/e,n/e,n/e,1773.0,2017-10-10,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5579.0,n/e,3828.0,747.0,n/e,n/e,n/e,n/e,1774.0,2017-10-10,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6956.0,n/e,3816.0,759.0,n/e,n/e,n/e,n/e,1814.0,2017-10-10,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9191.0,n/e,3819.0,820.0,n/e,n/e,n/e,n/e,1870.0,2017-10-10,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9731.0,n/e,3817.0,841.0,n/e,n/e,n/e,n/e,1958.0,2017-10-10,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9879.0,n/e,3810.0,867.0,n/e,n/e,n/e,n/e,1949.0,2017-10-10,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9699.0,n/e,3810.0,739.0,n/e,n/e,n/e,n/e,1949.0,2017-10-10,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9687.0,n/e,3818.0,790.0,n/e,n/e,n/e,n/e,1911.0,2017-10-10,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9629.0,n/e,3825.0,709.0,n/e,n/e,n/e,n/e,1860.0,2017-10-10,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9698.0,n/e,3832.0,701.0,n/e,n/e,n/e,n/e,1770.0,2017-10-10,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9725.0,n/e,3833.0,694.0,n/e,n/e,n/e,n/e,1808.0,2017-10-10,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9714.0,n/e,3831.0,694.0,n/e,n/e,n/e,n/e,1732.0,2017-10-10,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9713.0,n/e,3828.0,761.0,n/e,n/e,n/e,n/e,1698.0,2017-10-10,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9794.0,n/e,3825.0,772.0,n/e,n/e,n/e,n/e,1616.0,2017-10-10,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9829.0,n/e,3822.0,773.0,n/e,n/e,n/e,n/e,1571.0,2017-10-10,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9965.0,n/e,3823.0,776.0,n/e,n/e,n/e,n/e,1503.0,2017-10-10,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10045.0,n/e,3823.0,767.0,n/e,n/e,n/e,n/e,1453.0,2017-10-10,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9756.0,n/e,3827.0,742.0,n/e,n/e,n/e,n/e,1444.0,2017-10-10,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9028.0,n/e,3830.0,745.0,n/e,n/e,n/e,n/e,1480.0,2017-10-10,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6937.0,n/e,3833.0,685.0,n/e,n/e,n/e,n/e,1471.0,2017-10-10,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6144.0,n/e,3860.0,715.0,n/e,n/e,n/e,n/e,1469.0,2017-10-10,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5184.0,n/e,3836.0,635.0,n/e,n/e,n/e,n/e,1485.0,2017-10-11,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5127.0,n/e,3844.0,622.0,n/e,n/e,n/e,n/e,1441.0,2017-10-11,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5156.0,n/e,4003.0,612.0,n/e,n/e,n/e,n/e,1394.0,2017-10-11,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5169.0,n/e,4205.0,615.0,n/e,n/e,n/e,n/e,1320.0,2017-10-11,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5306.0,n/e,4268.0,646.0,n/e,n/e,n/e,n/e,1263.0,2017-10-11,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6783.0,n/e,4292.0,676.0,n/e,n/e,n/e,n/e,1154.0,2017-10-11,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9620.0,n/e,4294.0,713.0,n/e,n/e,n/e,n/e,1035.0,2017-10-11,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10312.0,n/e,4298.0,760.0,n/e,n/e,n/e,n/e,929.0,2017-10-11,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10481.0,n/e,4297.0,779.0,n/e,n/e,n/e,n/e,826.0,2017-10-11,SE
