MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
11:00 - 12:00,298.0,4656.0,29.0,1171.0,8674.0,159.0,n/e,n/e,n/e,159.0,,187.0,5.0,n/e,n/e,n/e,n/e,1267,n/e,n/e,2413.0,2020-10-06,PL
12:00 - 13:00,301.0,4628.0,29.0,1168.0,8595.0,159.0,n/e,n/e,n/e,160.0,,181.0,0.0,n/e,n/e,n/e,n/e,1268,n/e,n/e,2773.0,2020-10-06,PL
13:00 - 14:00,298.0,4377.0,29.0,1178.0,8543.0,155.0,n/e,n/e,n/e,277.0,,180.0,0.0,n/e,n/e,n/e,n/e,1071,n/e,n/e,2970.0,2020-10-06,PL
14:00 - 15:00,296.0,4538.0,29.0,1172.0,8618.0,149.0,n/e,n/e,n/e,20.0,,178.0,0.0,n/e,n/e,n/e,n/e,809,n/e,n/e,2781.0,2020-10-06,PL
15:00 - 16:00,294.0,4974.0,30.0,1178.0,8678.0,154.0,n/e,n/e,n/e,0.0,,160.0,0.0,n/e,n/e,n/e,n/e,551,n/e,n/e,2390.0,2020-10-06,PL
16:00 - 17:00,298.0,5012.0,30.0,1180.0,8780.0,156.0,n/e,n/e,n/e,57.0,,161.0,38.0,n/e,n/e,n/e,n/e,277,n/e,n/e,2064.0,2020-10-06,PL
17:00 - 18:00,295.0,4993.0,30.0,1181.0,9039.0,161.0,n/e,n/e,n/e,100.0,,162.0,43.0,n/e,n/e,n/e,n/e,50,n/e,n/e,1777.0,2020-10-06,PL
18:00 - 19:00,293.0,5302.0,30.0,1242.0,9378.0,167.0,n/e,n/e,n/e,332.0,,185.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1915.0,2020-10-06,PL
19:00 - 20:00,290.0,5460.0,29.0,1298.0,9628.0,170.0,n/e,n/e,n/e,460.0,,196.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2192.0,2020-10-06,PL
20:00 - 21:00,295.0,5240.0,29.0,1221.0,9392.0,170.0,n/e,n/e,n/e,317.0,,197.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2260.0,2020-10-06,PL
21:00 - 22:00,293.0,4424.0,30.0,1177.0,8794.0,171.0,n/e,n/e,n/e,69.0,,195.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2274.0,2020-10-06,PL
22:00 - 23:00,283.0,3580.0,30.0,1177.0,8327.0,170.0,n/e,n/e,n/e,0.0,,186.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2309.0,2020-10-06,PL
23:00 - 00:00,274.0,3095.0,27.0,1153.0,7772.0,156.0,n/e,n/e,n/e,0.0,,186.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2142.0,2020-10-06,PL
00:00 - 01:00,267.0,3137.0,27.0,1211.0,7775.0,155.0,n/e,n/e,n/e,0.0,,150.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2042.0,2020-10-07,PL
01:00 - 02:00,263.0,3249.0,27.0,1192.0,7856.0,155.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1919.0,2020-10-07,PL
02:00 - 03:00,263.0,3253.0,27.0,1178.0,8116.0,155.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1764.0,2020-10-07,PL
03:00 - 04:00,264.0,3298.0,27.0,1182.0,8188.0,155.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1694.0,2020-10-07,PL
04:00 - 05:00,266.0,3319.0,27.0,1188.0,7964.0,155.0,n/e,n/e,n/e,0.0,,154.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1610.0,2020-10-07,PL
05:00 - 06:00,280.0,3369.0,27.0,1211.0,8316.0,155.0,n/e,n/e,n/e,0.0,,158.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1559.0,2020-10-07,PL
06:00 - 07:00,295.0,4165.0,28.0,1262.0,9686.0,160.0,n/e,n/e,n/e,0.0,,158.0,0.0,n/e,n/e,n/e,n/e,4,n/e,n/e,1435.0,2020-10-07,PL
07:00 - 08:00,303.0,4988.0,27.0,1314.0,10302.0,172.0,n/e,n/e,n/e,0.0,,158.0,0.0,n/e,n/e,n/e,n/e,130,n/e,n/e,1340.0,2020-10-07,PL
08:00 - 09:00,304.0,5285.0,28.0,1373.0,10532.0,173.0,n/e,n/e,n/e,0.0,,180.0,38.0,n/e,n/e,n/e,n/e,370,n/e,n/e,1127.0,2020-10-07,PL
09:00 - 10:00,303.0,5291.0,29.0,1393.0,10631.0,172.0,n/e,n/e,n/e,226.0,,193.0,43.0,n/e,n/e,n/e,n/e,619,n/e,n/e,834.0,2020-10-07,PL
10:00 - 11:00,304.0,5055.0,29.0,1379.0,10676.0,169.0,n/e,n/e,n/e,195.0,,194.0,43.0,n/e,n/e,n/e,n/e,792,n/e,n/e,729.0,2020-10-07,PL
11:00 - 12:00,305.0,4874.0,33.0,1392.0,11007.0,168.0,n/e,n/e,n/e,187.0,,195.0,5.0,n/e,n/e,n/e,n/e,868,n/e,n/e,801.0,2020-10-07,PL
12:00 - 13:00,304.0,4909.0,36.0,1426.0,11029.0,169.0,n/e,n/e,n/e,37.0,,197.0,0.0,n/e,n/e,n/e,n/e,908,n/e,n/e,765.0,2020-10-07,PL
13:00 - 14:00,303.0,4889.0,41.0,1411.0,10927.0,170.0,n/e,n/e,n/e,194.0,,198.0,0.0,n/e,n/e,n/e,n/e,876,n/e,n/e,767.0,2020-10-07,PL
14:00 - 15:00,302.0,4939.0,41.0,1389.0,11026.0,173.0,n/e,n/e,n/e,5.0,,191.0,0.0,n/e,n/e,n/e,n/e,685,n/e,n/e,750.0,2020-10-07,PL
15:00 - 16:00,304.0,4960.0,36.0,1390.0,11136.0,175.0,n/e,n/e,n/e,0.0,,183.0,0.0,n/e,n/e,n/e,n/e,450,n/e,n/e,690.0,2020-10-07,PL
16:00 - 17:00,301.0,5026.0,34.0,1384.0,11159.0,170.0,n/e,n/e,n/e,0.0,,191.0,38.0,n/e,n/e,n/e,n/e,226,n/e,n/e,592.0,2020-10-07,PL
17:00 - 18:00,298.0,5004.0,31.0,1386.0,11243.0,170.0,n/e,n/e,n/e,0.0,,198.0,43.0,n/e,n/e,n/e,n/e,43,n/e,n/e,622.0,2020-10-07,PL
18:00 - 19:00,301.0,5068.0,29.0,1396.0,11677.0,172.0,n/e,n/e,n/e,35.0,,206.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,779.0,2020-10-07,PL
19:00 - 20:00,299.0,5154.0,29.0,1410.0,11759.0,167.0,n/e,n/e,n/e,115.0,,215.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1085.0,2020-10-07,PL
20:00 - 21:00,301.0,4893.0,27.0,1332.0,10359.0,159.0,n/e,n/e,n/e,48.0,,223.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1297.0,2020-10-07,PL
21:00 - 22:00,301.0,3922.0,25.0,1323.0,9645.0,158.0,n/e,n/e,n/e,5.0,,224.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1520.0,2020-10-07,PL
22:00 - 23:00,290.0,2949.0,26.0,1316.0,9125.0,156.0,n/e,n/e,n/e,0.0,,210.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1573.0,2020-10-07,PL
23:00 - 00:00,275.0,2817.0,27.0,1244.0,8654.0,151.0,n/e,n/e,n/e,0.0,,181.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1442.0,2020-10-07,PL
00:00 - 01:00,264.0,2975.0,26.0,1282.0,8187.0,148.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1447.0,2020-10-08,PL
01:00 - 02:00,264.0,3111.0,27.0,1291.0,8078.0,146.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1414.0,2020-10-08,PL
02:00 - 03:00,264.0,2975.0,27.0,1291.0,7984.0,146.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1364.0,2020-10-08,PL
03:00 - 04:00,261.0,2998.0,26.0,1291.0,8020.0,148.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1308.0,2020-10-08,PL
04:00 - 05:00,268.0,3320.0,26.0,1290.0,8012.0,150.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1335.0,2020-10-08,PL
05:00 - 06:00,283.0,3390.0,31.0,1289.0,8191.0,154.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1315.0,2020-10-08,PL
06:00 - 07:00,292.0,3903.0,32.0,1392.0,9395.0,154.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,1237.0,2020-10-08,PL
07:00 - 08:00,298.0,4776.0,36.0,1436.0,9559.0,156.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,102,n/e,n/e,1176.0,2020-10-08,PL
08:00 - 09:00,300.0,5109.0,40.0,1473.0,9859.0,154.0,n/e,n/e,n/e,85.0,,170.0,0.0,n/e,n/e,n/e,n/e,282,n/e,n/e,1120.0,2020-10-08,PL
09:00 - 10:00,299.0,5183.0,38.0,1430.0,9897.0,156.0,n/e,n/e,n/e,287.0,,167.0,0.0,n/e,n/e,n/e,n/e,446,n/e,n/e,1066.0,2020-10-08,PL
10:00 - 11:00,298.0,4736.0,37.0,1452.0,10211.0,165.0,n/e,n/e,n/e,264.0,,167.0,0.0,n/e,n/e,n/e,n/e,592,n/e,n/e,987.0,2020-10-08,PL
11:00 - 12:00,302.0,4824.0,34.0,1448.0,10242.0,168.0,n/e,n/e,n/e,250.0,,168.0,0.0,n/e,n/e,n/e,n/e,743,n/e,n/e,970.0,2020-10-08,PL
12:00 - 13:00,303.0,4888.0,32.0,1434.0,10091.0,166.0,n/e,n/e,n/e,250.0,,168.0,0.0,n/e,n/e,n/e,n/e,820,n/e,n/e,1136.0,2020-10-08,PL
13:00 - 14:00,300.0,4938.0,30.0,1319.0,9727.0,167.0,n/e,n/e,n/e,289.0,,182.0,38.0,n/e,n/e,n/e,n/e,734,n/e,n/e,1390.0,2020-10-08,PL
14:00 - 15:00,303.0,4869.0,27.0,1287.0,9553.0,163.0,n/e,n/e,n/e,298.0,,193.0,43.0,n/e,n/e,n/e,n/e,611,n/e,n/e,1397.0,2020-10-08,PL
15:00 - 16:00,302.0,4924.0,26.0,1298.0,9701.0,162.0,n/e,n/e,n/e,241.0,,186.0,43.0,n/e,n/e,n/e,n/e,427,n/e,n/e,1378.0,2020-10-08,PL
16:00 - 17:00,300.0,4936.0,26.0,1335.0,9807.0,161.0,n/e,n/e,n/e,306.0,,179.0,43.0,n/e,n/e,n/e,n/e,218,n/e,n/e,1197.0,2020-10-08,PL
17:00 - 18:00,301.0,4745.0,27.0,1342.0,9727.0,162.0,n/e,n/e,n/e,482.0,,176.0,43.0,n/e,n/e,n/e,n/e,42,n/e,n/e,1275.0,2020-10-08,PL
18:00 - 19:00,295.0,4856.0,26.0,1379.0,9928.0,165.0,n/e,n/e,n/e,628.0,,180.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1886.0,2020-10-08,PL
19:00 - 20:00,287.0,5007.0,25.0,1432.0,9759.0,168.0,n/e,n/e,n/e,783.0,,198.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2475.0,2020-10-08,PL
20:00 - 21:00,249.0,4449.0,26.0,1342.0,9402.0,162.0,n/e,n/e,n/e,587.0,,204.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2929.0,2020-10-08,PL
21:00 - 22:00,230.0,3868.0,26.0,1350.0,8903.0,160.0,n/e,n/e,n/e,375.0,,202.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3256.0,2020-10-08,PL
22:00 - 23:00,221.0,3715.0,26.0,1368.0,8267.0,160.0,n/e,n/e,n/e,94.0,,177.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3360.0,2020-10-08,PL
23:00 - 00:00,228.0,3605.0,26.0,1387.0,7830.0,160.0,n/e,n/e,n/e,0.0,,156.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3412.0,2020-10-08,PL
00:00 - 01:00,263.0,3450.0,26.0,1370.0,7593.0,160.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3270.0,2020-10-09,PL
01:00 - 02:00,263.0,3203.0,26.0,1395.0,7652.0,160.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3235.0,2020-10-09,PL
02:00 - 03:00,263.0,3225.0,25.0,1387.0,7709.0,160.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3175.0,2020-10-09,PL
03:00 - 04:00,264.0,3333.0,26.0,1381.0,7681.0,160.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3034.0,2020-10-09,PL
04:00 - 05:00,268.0,3437.0,26.0,1377.0,7929.0,160.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3000.0,2020-10-09,PL
05:00 - 06:00,283.0,3874.0,26.0,1407.0,8066.0,160.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2986.0,2020-10-09,PL
06:00 - 07:00,298.0,4294.0,27.0,1420.0,8594.0,160.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,3026.0,2020-10-09,PL
07:00 - 08:00,304.0,5235.0,27.0,1480.0,8771.0,160.0,n/e,n/e,n/e,21.0,,151.0,0.0,n/e,n/e,n/e,n/e,104,n/e,n/e,2756.0,2020-10-09,PL
08:00 - 09:00,303.0,5396.0,27.0,1480.0,9031.0,160.0,n/e,n/e,n/e,165.0,,172.0,0.0,n/e,n/e,n/e,n/e,306,n/e,n/e,2377.0,2020-10-09,PL
09:00 - 10:00,302.0,5606.0,27.0,1522.0,8741.0,158.0,n/e,n/e,n/e,145.0,,170.0,0.0,n/e,n/e,n/e,n/e,478,n/e,n/e,1943.0,2020-10-09,PL
10:00 - 11:00,305.0,5564.0,27.0,1651.0,8531.0,125.0,n/e,n/e,n/e,167.0,,168.0,0.0,n/e,n/e,n/e,n/e,647,n/e,n/e,1629.0,2020-10-09,PL
11:00 - 12:00,302.0,5472.0,26.0,1709.0,8667.0,134.0,n/e,n/e,n/e,190.0,,175.0,0.0,n/e,n/e,n/e,n/e,792,n/e,n/e,1461.0,2020-10-09,PL
12:00 - 13:00,303.0,5479.0,26.0,1669.0,8863.0,145.0,n/e,n/e,n/e,110.0,,177.0,38.0,n/e,n/e,n/e,n/e,781,n/e,n/e,1226.0,2020-10-09,PL
13:00 - 14:00,305.0,5475.0,26.0,1664.0,9086.0,144.0,n/e,n/e,n/e,132.0,,177.0,43.0,n/e,n/e,n/e,n/e,698,n/e,n/e,1042.0,2020-10-09,PL
14:00 - 15:00,301.0,5317.0,28.0,1662.0,9247.0,144.0,n/e,n/e,n/e,38.0,,188.0,43.0,n/e,n/e,n/e,n/e,585,n/e,n/e,889.0,2020-10-09,PL
15:00 - 16:00,299.0,5372.0,29.0,1666.0,9511.0,165.0,n/e,n/e,n/e,38.0,,181.0,43.0,n/e,n/e,n/e,n/e,433,n/e,n/e,644.0,2020-10-09,PL
16:00 - 17:00,301.0,5500.0,29.0,1684.0,9633.0,172.0,n/e,n/e,n/e,37.0,,180.0,43.0,n/e,n/e,n/e,n/e,230,n/e,n/e,414.0,2020-10-09,PL
17:00 - 18:00,299.0,5634.0,29.0,1705.0,10032.0,175.0,n/e,n/e,n/e,37.0,,180.0,43.0,n/e,n/e,n/e,n/e,42,n/e,n/e,284.0,2020-10-09,PL
18:00 - 19:00,300.0,5683.0,29.0,1713.0,10809.0,175.0,n/e,n/e,n/e,157.0,,196.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,311.0,2020-10-09,PL
19:00 - 20:00,301.0,5581.0,29.0,1693.0,10828.0,180.0,n/e,n/e,n/e,187.0,,202.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,315.0,2020-10-09,PL
20:00 - 21:00,298.0,5588.0,29.0,1721.0,10090.0,180.0,n/e,n/e,n/e,48.0,,201.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,349.0,2020-10-09,PL
21:00 - 22:00,301.0,5251.0,28.0,1649.0,9114.0,180.0,n/e,n/e,n/e,36.0,,193.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,399.0,2020-10-09,PL
22:00 - 23:00,286.0,4354.0,29.0,1660.0,8427.0,180.0,n/e,n/e,n/e,5.0,,154.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,527.0,2020-10-09,PL
23:00 - 00:00,271.0,3853.0,29.0,1575.0,7722.0,180.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,693.0,2020-10-09,PL
00:00 - 01:00,265.0,3837.0,29.0,1571.0,6754.0,180.0,n/e,n/e,n/e,0.0,,146.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,822.0,2020-10-10,PL
01:00 - 02:00,265.0,3648.0,29.0,1568.0,6639.0,180.0,n/e,n/e,n/e,0.0,,146.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,972.0,2020-10-10,PL
02:00 - 03:00,265.0,3610.0,29.0,1571.0,6590.0,180.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1134.0,2020-10-10,PL
03:00 - 04:00,256.0,3740.0,28.0,1568.0,6493.0,180.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1135.0,2020-10-10,PL
04:00 - 05:00,261.0,3712.0,29.0,1572.0,6542.0,179.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1183.0,2020-10-10,PL
05:00 - 06:00,276.0,3767.0,30.0,1571.0,6556.0,177.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1148.0,2020-10-10,PL
06:00 - 07:00,292.0,3865.0,30.0,1579.0,6621.0,174.0,n/e,n/e,n/e,0.0,,150.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,1206.0,2020-10-10,PL
07:00 - 08:00,298.0,4071.0,29.0,1609.0,6896.0,165.0,n/e,n/e,n/e,0.0,,150.0,0.0,n/e,n/e,n/e,n/e,102,n/e,n/e,1264.0,2020-10-10,PL
08:00 - 09:00,301.0,4224.0,29.0,1709.0,7544.0,161.0,n/e,n/e,n/e,0.0,,157.0,0.0,n/e,n/e,n/e,n/e,260,n/e,n/e,1109.0,2020-10-10,PL
09:00 - 10:00,299.0,4328.0,29.0,1749.0,8068.0,162.0,n/e,n/e,n/e,34.0,,179.0,0.0,n/e,n/e,n/e,n/e,385,n/e,n/e,844.0,2020-10-10,PL
10:00 - 11:00,299.0,4271.0,28.0,1733.0,8403.0,166.0,n/e,n/e,n/e,37.0,,176.0,0.0,n/e,n/e,n/e,n/e,542,n/e,n/e,719.0,2020-10-10,PL
11:00 - 12:00,298.0,4234.0,27.0,1675.0,8456.0,168.0,n/e,n/e,n/e,37.0,,175.0,38.0,n/e,n/e,n/e,n/e,658,n/e,n/e,706.0,2020-10-10,PL
12:00 - 13:00,299.0,4223.0,27.0,1573.0,8360.0,169.0,n/e,n/e,n/e,37.0,,170.0,43.0,n/e,n/e,n/e,n/e,694,n/e,n/e,700.0,2020-10-10,PL
13:00 - 14:00,300.0,4331.0,28.0,1454.0,8199.0,168.0,n/e,n/e,n/e,5.0,,169.0,43.0,n/e,n/e,n/e,n/e,671,n/e,n/e,799.0,2020-10-10,PL
14:00 - 15:00,299.0,4165.0,28.0,1383.0,7939.0,169.0,n/e,n/e,n/e,0.0,,163.0,43.0,n/e,n/e,n/e,n/e,558,n/e,n/e,892.0,2020-10-10,PL
15:00 - 16:00,299.0,4214.0,29.0,1398.0,7792.0,168.0,n/e,n/e,n/e,85.0,,155.0,43.0,n/e,n/e,n/e,n/e,382,n/e,n/e,889.0,2020-10-10,PL
16:00 - 17:00,300.0,4079.0,28.0,1368.0,7915.0,166.0,n/e,n/e,n/e,139.0,,155.0,43.0,n/e,n/e,n/e,n/e,198,n/e,n/e,950.0,2020-10-10,PL
17:00 - 18:00,293.0,3954.0,28.0,1377.0,8089.0,167.0,n/e,n/e,n/e,183.0,,155.0,43.0,n/e,n/e,n/e,n/e,37,n/e,n/e,1062.0,2020-10-10,PL
18:00 - 19:00,253.0,3949.0,29.0,1388.0,8718.0,181.0,n/e,n/e,n/e,344.0,,186.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1305.0,2020-10-10,PL
19:00 - 20:00,297.0,3855.0,28.0,1373.0,8599.0,183.0,n/e,n/e,n/e,521.0,,191.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1489.0,2020-10-10,PL
20:00 - 21:00,300.0,3943.0,27.0,1326.0,7563.0,184.0,n/e,n/e,n/e,584.0,,191.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1580.0,2020-10-10,PL
21:00 - 22:00,302.0,3761.0,28.0,1334.0,6996.0,173.0,n/e,n/e,n/e,377.0,,188.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1540.0,2020-10-10,PL
22:00 - 23:00,286.0,3491.0,28.0,1258.0,7017.0,161.0,n/e,n/e,n/e,17.0,,152.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1489.0,2020-10-10,PL
23:00 - 00:00,271.0,3418.0,28.0,1228.0,6921.0,160.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1395.0,2020-10-10,PL
00:00 - 01:00,266.0,3076.0,28.0,1183.0,6838.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1335.0,2020-10-11,PL
01:00 - 02:00,264.0,3096.0,28.0,1183.0,7028.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1262.0,2020-10-11,PL
02:00 - 03:00,263.0,3028.0,28.0,1179.0,6949.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1310.0,2020-10-11,PL
03:00 - 04:00,262.0,2906.0,27.0,1178.0,6949.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1180.0,2020-10-11,PL
04:00 - 05:00,265.0,2898.0,27.0,1178.0,7027.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1154.0,2020-10-11,PL
05:00 - 06:00,270.0,2964.0,28.0,1180.0,7083.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1105.0,2020-10-11,PL
06:00 - 07:00,273.0,3018.0,28.0,1181.0,6979.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,964.0,2020-10-11,PL
07:00 - 08:00,277.0,2897.0,28.0,1182.0,6877.0,161.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,107,n/e,n/e,844.0,2020-10-11,PL
08:00 - 09:00,275.0,3131.0,28.0,1234.0,7090.0,161.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,320,n/e,n/e,682.0,2020-10-11,PL
09:00 - 10:00,275.0,3457.0,28.0,1255.0,7202.0,161.0,n/e,n/e,n/e,0.0,,155.0,38.0,n/e,n/e,n/e,n/e,536,n/e,n/e,398.0,2020-10-11,PL
10:00 - 11:00,275.0,3830.0,28.0,1281.0,7228.0,161.0,n/e,n/e,n/e,0.0,,155.0,43.0,n/e,n/e,n/e,n/e,734,n/e,n/e,223.0,2020-10-11,PL
11:00 - 12:00,276.0,3846.0,28.0,1281.0,7225.0,161.0,n/e,n/e,n/e,0.0,,155.0,43.0,n/e,n/e,n/e,n/e,894,n/e,n/e,234.0,2020-10-11,PL
12:00 - 13:00,275.0,3841.0,27.0,1280.0,7183.0,161.0,n/e,n/e,n/e,0.0,,152.0,5.0,n/e,n/e,n/e,n/e,879,n/e,n/e,310.0,2020-10-11,PL
13:00 - 14:00,275.0,3708.0,27.0,1246.0,7198.0,162.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,766,n/e,n/e,371.0,2020-10-11,PL
14:00 - 15:00,275.0,3307.0,28.0,1212.0,7271.0,169.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,624,n/e,n/e,405.0,2020-10-11,PL
15:00 - 16:00,278.0,3159.0,27.0,1216.0,7313.0,175.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,434,n/e,n/e,400.0,2020-10-11,PL
16:00 - 17:00,275.0,3259.0,27.0,1221.0,7338.0,175.0,n/e,n/e,n/e,131.0,,151.0,38.0,n/e,n/e,n/e,n/e,223,n/e,n/e,338.0,2020-10-11,PL
17:00 - 18:00,275.0,3671.0,27.0,1284.0,7456.0,173.0,n/e,n/e,n/e,134.0,,151.0,43.0,n/e,n/e,n/e,n/e,41,n/e,n/e,286.0,2020-10-11,PL
18:00 - 19:00,273.0,4078.0,27.0,1392.0,8358.0,172.0,n/e,n/e,n/e,117.0,,175.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,341.0,2020-10-11,PL
19:00 - 20:00,277.0,4101.0,27.0,1505.0,8671.0,172.0,n/e,n/e,n/e,114.0,,178.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,452.0,2020-10-11,PL
20:00 - 21:00,276.0,4004.0,27.0,1403.0,8277.0,172.0,n/e,n/e,n/e,51.0,,180.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,571.0,2020-10-11,PL
21:00 - 22:00,274.0,3677.0,28.0,1358.0,7699.0,172.0,n/e,n/e,n/e,5.0,,178.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,654.0,2020-10-11,PL
22:00 - 23:00,276.0,3295.0,28.0,1342.0,7271.0,172.0,n/e,n/e,n/e,0.0,,154.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,699.0,2020-10-11,PL
23:00 - 00:00,276.0,2913.0,28.0,1313.0,6931.0,172.0,n/e,n/e,n/e,0.0,,148.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,744.0,2020-10-11,PL
00:00 - 01:00,266.0,2872.0,28.0,1305.0,6940.0,172.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,741.0,2020-10-12,PL
