iter	RMSE
11586	0.4865219061
11587	0.4865046673
11588	0.4864833133
11589	0.4864681146
11590	0.486448641
11591	0.4864276673
11592	0.4864108239
11593	0.4863958462
11594	0.486376274
11595	0.4863609284
11596	0.4863383078
11597	0.4863248753
11598	0.4863085389
11599	0.486296717
11600	0.4862864264
11601	0.486246714
11602	0.4862330875
11603	0.4862129184
11604	0.4861944878
11605	0.4861803013
11606	0.4861581032
11607	0.4861420165
11608	0.4861242376
11609	0.4861109588
11610	0.4860980148
11611	0.486077441
11612	0.4860648473
11613	0.4860495238
11614	0.4860318213
11615	0.4860166084
11616	0.4859948179
11617	0.4859780553
11618	0.4859619467
11619	0.4859388286
11620	0.4859199565
11621	0.4858986726
11622	0.4858785374
11623	0.4858600782
11624	0.4858461694
11625	0.4858339529
11626	0.4858091199
11627	0.4857941077
11628	0.4857775139
11629	0.4857599611
11630	0.48574573
11631	0.485732409
11632	0.4856991207
11633	0.4856873958
11634	0.4856725715
11635	0.4856552546
11636	0.4856347259
11637	0.4856198042
11638	0.4856061921
11639	0.4855900711
11640	0.4855741734
11641	0.4855520594
11642	0.4855419928
11643	0.4855163618
11644	0.4855040572
11645	0.4854880287
11646	0.4854723353
11647	0.4854514154
11648	0.4854348258
11649	0.4854127535
11650	0.4853940687
11651	0.4853677745
11652	0.4853564732
11653	0.4853362197
11654	0.4853169085
11655	0.4852960937
11656	0.4852804901
11657	0.4852620081
11658	0.4852378333
11659	0.4852186301
11660	0.4852060141
11661	0.4851960362
11662	0.4851815168
11663	0.4851539797
11664	0.4851362925
11665	0.4851158858
11666	0.4851063859
11667	0.4850856421
11668	0.4850649134
11669	0.4850492863
11670	0.4850282841
11671	0.485011904
11672	0.4849983389
11673	0.4849807739
11674	0.4849628724
11675	0.4849372908
11676	0.4849165558
11677	0.484901676
11678	0.4848810354
11679	0.4848643623
11680	0.484842584
11681	0.4848314785
11682	0.4848156999
11683	0.4848005448
11684	0.4847787157
11685	0.4847638636
11686	0.4847515719
11687	0.4847384476
11688	0.4847120058
11689	0.4846954229
11690	0.4846796879
11691	0.4846598063
11692	0.4846430295
11693	0.4846226181
11694	0.4846067046
11695	0.48458682
11696	0.4845680073
11697	0.4845484573
11698	0.4845342867
11699	0.4845120292
11700	0.4844970249
11701	0.4844827887
11702	0.4844687123
11703	0.4844400617
11704	0.4844198979
11705	0.48440417
11706	0.484379616
11707	0.4843627014
11708	0.4843451615
11709	0.4843244171
11710	0.4843104322
11711	0.4842970396
11712	0.4842794653
11713	0.484264678
11714	0.4842513482
11715	0.4842373612
11716	0.4842192079
11717	0.4842017109
11718	0.4841726599
11719	0.4841585584
11720	0.4841431585
11721	0.484127117
11722	0.4841046004
11723	0.4840862818
11724	0.484058378
11725	0.4840418208
11726	0.4840266416
11727	0.4840122313
11728	0.483984243
11729	0.4839741918
11730	0.4839576478
11731	0.4839407344
11732	0.4839234839
11733	0.4838977191
11734	0.4838802425
11735	0.4838639839
11736	0.4838457524
11737	0.4838276325
11738	0.4838110995
11739	0.4837925453
11740	0.4837720178
11741	0.4837568782
11742	0.4837365898
11743	0.4837258919
11744	0.4837112481
11745	0.4836969246
11746	0.4836793766
11747	0.483666929
11748	0.4836477758
11749	0.4836215631
11750	0.4836092424
11751	0.4835959106
11752	0.4835704653
11753	0.4835568596
11754	0.4835429969
11755	0.4835188485
11756	0.4834980366
11757	0.4834826638
11758	0.4834634711
11759	0.4834431062
11760	0.4834224836
11761	0.4834076701
11762	0.4833863558
11763	0.4833706424
11764	0.4833560841
11765	0.4833381224
11766	0.4833222148
11767	0.4833020526
11768	0.4832753878
11769	0.4832574712
11770	0.4832355884
11771	0.4832142184
11772	0.4831977608
11773	0.4831766942
11774	0.4831602995
11775	0.4831467465
11776	0.4831309771
11777	0.4831107587
11778	0.4830961766
11779	0.4830799077
11780	0.4830610523
11781	0.4830409274
11782	0.4830167218
11783	0.4829982013
11784	0.4829845796
11785	0.4829648531
11786	0.4829478247
11787	0.4829358723
11788	0.4829168989
11789	0.4828999492
11790	0.4828834969
11791	0.4828555396
11792	0.4828319352
11793	0.4828154646
11794	0.482804907
11795	0.482784225
11796	0.4827671099
11797	0.4827471977
11798	0.4827348385
11799	0.4827164037
11800	0.4827045581
11801	0.4826811875
11802	0.4826672032
11803	0.4826462099
11804	0.4826260034
11805	0.4826138019
11806	0.4825972755
11807	0.4825805075
11808	0.4825645427
11809	0.482542532
11810	0.4825273056
11811	0.4825177225
11812	0.4824969317
11813	0.4824805944
11814	0.4824666525
11815	0.4824489632
11816	0.4824348114
11817	0.4824219778
11818	0.4824044478
11819	0.482366185
11820	0.4823487816
11821	0.4823287235
11822	0.4823137959
11823	0.4822945246
11824	0.4822774403
11825	0.4822576527
11826	0.4822416612
11827	0.4822270528
11828	0.482213361
11829	0.4821952441
11830	0.4821764346
11831	0.482161261
11832	0.4821442042
11833	0.482128579
11834	0.482109767
11835	0.4820990169
11836	0.4820769689
11837	0.4820614863
11838	0.4820442007
11839	0.4820239367
11840	0.4820054586
11841	0.4819855472
11842	0.4819687417
11843	0.4819588256
11844	0.4819386546
11845	0.4819278686
11846	0.4819074387
11847	0.4818933998
11848	0.4818770419
11849	0.481859814
11850	0.4818446949
11851	0.4818343092
11852	0.4818145356
11853	0.4818016695
11854	0.4817897048
11855	0.4817652913
11856	0.4817460303
11857	0.4817311652
11858	0.4817104049
11859	0.4816913349
11860	0.4816772414
11861	0.4816500839
11862	0.4816279347
11863	0.4816111973
11864	0.4815942983
11865	0.4815783008
11866	0.4815578239
11867	0.4815424375
11868	0.4815267444
11869	0.4815029299
11870	0.4814885247
11871	0.4814634514
11872	0.4814477558
11873	0.4814299969
11874	0.4814103839
11875	0.4813981516
11876	0.4813759103
11877	0.4813506861
11878	0.4813235585
11879	0.4812986379
11880	0.4812751345
11881	0.4812584332
11882	0.4812403449
11883	0.4812205953
11884	0.4812064556
11885	0.4811913321
11886	0.4811741442
11887	0.4811550045
11888	0.4811396214
11889	0.481119916
11890	0.4810980488
11891	0.4810834863
11892	0.4810693104
11893	0.4810366026
11894	0.4810250382
11895	0.4809946017
11896	0.4809732289
11897	0.4809571624
11898	0.4809378206
11899	0.4809194943
11900	0.4809044263
11901	0.4808889705
11902	0.4808699648
11903	0.4808506194
11904	0.4808364044
11905	0.4808183163
11906	0.4807930306
11907	0.4807791689
11908	0.4807624503
11909	0.4807490396
11910	0.4807244604
11911	0.4807030594
11912	0.4806752497
11913	0.4806601094
11914	0.4806406749
11915	0.480626728
11916	0.4806127001
11917	0.4805876941
11918	0.4805776365
11919	0.4805627353
11920	0.4805468165
11921	0.4805351758
11922	0.4805172862
11923	0.4805036265
11924	0.4804827485
11925	0.4804648086
11926	0.4804462382
11927	0.4804334808
11928	0.4804148769
11929	0.4803983557
11930	0.480381527
11931	0.4803713681
11932	0.4803561375
11933	0.4803378214
11934	0.4803217659
11935	0.4803044984
11936	0.4802861318
11937	0.4802684753
11938	0.4802491704
11939	0.4802263589
11940	0.4802092656
11941	0.4801928827
11942	0.4801816212
11943	0.4801596305
11944	0.4801473179
11945	0.4801332921
11946	0.4801204778
11947	0.4801055463
11948	0.4800863317
11949	0.4800715284
11950	0.4800383001
11951	0.4800212164
11952	0.4800072516
11953	0.4799930277
11954	0.4799708829
11955	0.4799497716
11956	0.4799293061
11957	0.4799163894
11958	0.4799008048
11959	0.4798876449
11960	0.4798568776
11961	0.479837928
11962	0.4798245722
11963	0.4798088392
11964	0.4797910681
11965	0.4797701753
11966	0.4797515134
11967	0.4797335946
11968	0.4797141711
11969	0.4796910754
11970	0.4796754026
11971	0.4796582089
11972	0.4796399632
11973	0.4796275725
11974	0.4796113962
11975	0.4795802876
11976	0.4795661643
11977	0.4795444205
11978	0.4795172554
11979	0.479500412
11980	0.4794857039
11981	0.4794692963
11982	0.479455639
11983	0.4794378225
11984	0.4794192447
11985	0.4793918783
11986	0.4793725057
11987	0.4793616295
11988	0.4793469009
11989	0.4793255356
11990	0.4793123113
11991	0.47930077
11992	0.4792850521
11993	0.4792559622
11994	0.4792314682
11995	0.4792128501
11996	0.4791981817
11997	0.4791805337
11998	0.4791596305
11999	0.4791384997
12000	0.4791228736
12001	0.4791041703
12002	0.4790811584
12003	0.4790644778
12004	0.4790383383
12005	0.4790249441
12006	0.4790123432
12007	0.4790008757
12008	0.4789821352
12009	0.4789631995
12010	0.4789444413
12011	0.4789302183
12012	0.4788947075
12013	0.4788780042
12014	0.47886352
12015	0.4788432835
12016	0.4788271293
12017	0.4788079282
12018	0.4787868792
12019	0.4787710796
12020	0.4787501747
12021	0.4787349735
12022	0.478720404
12023	0.4787047318
12024	0.4786763035
12025	0.4786664813
12026	0.4786460743
12027	0.4786298486
12028	0.4786194095
12029	0.4786032315
12030	0.4785892415
12031	0.4785666751
12032	0.4785405084
12033	0.4785014178
12034	0.4784841008
12035	0.4784713559
12036	0.4784523838
12037	0.4784358921
12038	0.4784235838
12039	0.4784077884
12040	0.4783930305
12041	0.4783797317
12042	0.4783663353
12043	0.4783568148
12044	0.4783336697
12045	0.4783162007
12046	0.4782983255
12047	0.4782834831
12048	0.4782692404
12049	0.4782575604
12050	0.4782457828
12051	0.4782309712
12052	0.4782160943
12053	0.478195587
12054	0.4781768311
12055	0.4781607842
12056	0.4781457103
12057	0.4781330375
12058	0.4781131271
12059	0.4781017679
12060	0.478086254
12061	0.4780720054
12062	0.4780518815
12063	0.4780330875
12064	0.4780177337
12065	0.4779924621
12066	0.4779743476
12067	0.4779616215
12068	0.4779471582
12069	0.4779315906
12070	0.4779144641
12071	0.4779001617
12072	0.4778856316
12073	0.4778676591
12074	0.4778584047
12075	0.4778441818
12076	0.4778303482
12077	0.4778193395
12078	0.4778069341
12079	0.4777829505
12080	0.4777698133
12081	0.4777469809
12082	0.4777319102
12083	0.4777153124
12084	0.4776936792
12085	0.4776757644
12086	0.4776560461
12087	0.4776418984
12088	0.4776283513
12089	0.4776127408
12090	0.4775828667
12091	0.4775650778
12092	0.4775506187
12093	0.4775313501
12094	0.4774967914
12095	0.4774826715
12096	0.4774625715
12097	0.477447833
12098	0.477421995
12099	0.4774021524
12100	0.4773844055
12101	0.4773682345
12102	0.4773554435
12103	0.4773433674
12104	0.4773299256
12105	0.4773141266
12106	0.4772943608
12107	0.4772821855
12108	0.4772675716
12109	0.4772472999
12110	0.4772323435
12111	0.4772132734
12112	0.4771872438
12113	0.4771643835
12114	0.4771490993
12115	0.4771305137
12116	0.4771025933
12117	0.4770817291
12118	0.4770648648
12119	0.4770436249
12120	0.4770285483
12121	0.4770050297
12122	0.4769893175
12123	0.4769755892
12124	0.4769614864
12125	0.4769421778
12126	0.476930449
12127	0.4769129937
12128	0.4768885095
12129	0.4768697186
12130	0.4768500482
12131	0.4768342495
12132	0.4768156517
12133	0.476801056
12134	0.4767827497
12135	0.476767437
12136	0.4767507894
12137	0.4767340435
12138	0.4767041957
12139	0.476684193
12140	0.4766700002
12141	0.476659046
12142	0.4766405878
12143	0.4766238218
12144	0.4766073319
12145	0.4765943089
12146	0.4765774924
12147	0.4765626615
12148	0.476552698
12149	0.4765366616
12150	0.4765091134
12151	0.4764901609
12152	0.4764677556
12153	0.4764487037
12154	0.4764266873
12155	0.4764049793
12156	0.4763898662
12157	0.4763729448
12158	0.4763581563
12159	0.4763426345
12160	0.4763292297
12161	0.4763126807
12162	0.4763005293
12163	0.476283002
12164	0.4762673962
12165	0.4762540707
12166	0.4762428952
12167	0.4762249259
12168	0.4762047076
12169	0.4761796331
12170	0.4761611726
12171	0.476145791
12172	0.4761301645
12173	0.476108557
12174	0.4760899145
12175	0.4760749706
12176	0.4760561801
12177	0.476026795
12178	0.4760135932
12179	0.4759950121
12180	0.4759830807
12181	0.4759700407
12182	0.475953251
12183	0.4759390853
12184	0.4759184799
12185	0.4759062206
12186	0.4758907166
12187	0.4758770708
12188	0.4758587942
12189	0.475833359
12190	0.4758149829
12191	0.4758005033
12192	0.4757823705
12193	0.475765721
12194	0.4757474075
12195	0.4757222274
12196	0.4757060488
12197	0.4756910439
12198	0.4756741465
12199	0.475656694
12200	0.4756402359
12201	0.4756254899
12202	0.4756150011
12203	0.4755934029
12204	0.4755781497
12205	0.4755615747
12206	0.475541475
12207	0.4755126128
12208	0.4754977487
12209	0.4754815135
12210	0.4754577389
12211	0.4754421224
12212	0.4754298018
12213	0.475416975
12214	0.475394307
12215	0.4753735474
12216	0.4753568836
12217	0.4753426675
12218	0.4753254803
12219	0.4753054522
12220	0.4752877903
12221	0.4752688707
12222	0.4752516645
12223	0.4752321557
12224	0.4752153237
12225	0.4751871112
12226	0.4751676488
12227	0.4751525616
12228	0.4751338162
12229	0.4751076238
12230	0.4750940534
12231	0.4750815115
12232	0.4750620611
12233	0.4750525397
12234	0.4750373999
12235	0.4750224556
12236	0.4750042768
12237	0.4749854439
12238	0.4749749083
12239	0.4749581161
12240	0.4749388077
12241	0.4749213935
12242	0.4749031781
12243	0.4748865142
12244	0.4748695555
12245	0.4748518283
12246	0.4748333162
12247	0.4748154733
12248	0.474796061
12249	0.474779573
12250	0.4747599632
12251	0.4747429673
12252	0.4747234377
12253	0.4747085325
12254	0.4746949998
12255	0.474679538
12256	0.4746651218
12257	0.4746480898
12258	0.4746346044
12259	0.4746186829
12260	0.4746007339
12261	0.4745850565
12262	0.4745702287
12263	0.4745540599
12264	0.4745386098
12265	0.4745235354
12266	0.4745012334
12267	0.4744879564
12268	0.4744614993
12269	0.4744490061
12270	0.4744354169
12271	0.4744159237
12272	0.4743972964
12273	0.4743836076
12274	0.4743662875
12275	0.4743527777
12276	0.4743338208
12277	0.4743218968
12278	0.4743046398
12279	0.4742915863
12280	0.4742736412
12281	0.4742592781
12282	0.4742403339
12283	0.4742272132
12284	0.4742136667
12285	0.4742015923
12286	0.4741847564
12287	0.4741754138
12288	0.4741569898
12289	0.4741419359
12290	0.4741234124
12291	0.4741090775
12292	0.4740897509
12293	0.4740750713
12294	0.4740593929
12295	0.4740421427
12296	0.4740242864
12297	0.4739964777
12298	0.4739773265
12299	0.4739579126
12300	0.4739451442
12301	0.4739242557
12302	0.4739108315
12303	0.4739006322
12304	0.4738839984
12305	0.4738682155
12306	0.4738532343
12307	0.4738389894
12308	0.4738193897
12309	0.4738075018
12310	0.4737945656
12311	0.4737752261
12312	0.4737651549
12313	0.473752152
12314	0.4737366431
12315	0.4737211828
12316	0.4737104061
12317	0.4736910304
12318	0.4736777962
12319	0.4736647746
12320	0.473650524
12321	0.4736326038
12322	0.4736157641
12323	0.473594517
12324	0.4735774957
12325	0.4735643566
12326	0.4735486121
12327	0.4735378971
12328	0.4735242326
12329	0.473512157
12330	0.473493019
12331	0.4734672438
12332	0.4734503654
12333	0.4734376324
12334	0.4734212119
12335	0.473402693
12336	0.4733840258
12337	0.4733666528
12338	0.4733498527
12339	0.4733325932
12340	0.4733176934
12341	0.4733055961
12342	0.4732887448
12343	0.4732690895
12344	0.4732497942
12345	0.4732334818
12346	0.4732194806
12347	0.473198642
12348	0.4731731951
12349	0.4731623895
12350	0.4731476975
12351	0.4731288892
12352	0.4731162132
12353	0.4731041436
12354	0.4730920901
12355	0.4730619141
12356	0.4730510076
12357	0.4730283082
12358	0.4730113485
12359	0.4730000472
12360	0.472986482
12361	0.4729675032
12362	0.4729524771
12363	0.4729365482
12364	0.4729206188
12365	0.4729056404
12366	0.4728875607
12367	0.4728698412
12368	0.4728524985
12369	0.4728277549
12370	0.4728083102
12371	0.4727960523
12372	0.4727757366
12373	0.4727651353
12374	0.4727470174
12375	0.4727307862
12376	0.4727045098
12377	0.4726683999
12378	0.472650623
12379	0.4726333707
12380	0.4726166103
12381	0.4726056115
12382	0.4725887187
12383	0.4725743372
12384	0.4725595449
12385	0.4725437834
12386	0.4725258212
12387	0.4725123409
12388	0.4725000588
12389	0.4724870704
12390	0.4724740652
12391	0.4724609118
12392	0.4724406474
12393	0.4724065703
12394	0.4723932672
12395	0.4723769582
12396	0.4723667093
12397	0.4723546863
12398	0.4723333332
12399	0.4723167592
12400	0.4722989034
12401	0.4722825746
12402	0.472267116
12403	0.4722548276
12404	0.472242391
12405	0.4722234808
12406	0.4722086446
12407	0.4721983099
12408	0.4721814026
12409	0.4721629172
12410	0.4721454664
12411	0.4721271768
12412	0.4721184508
12413	0.4721008504
12414	0.4720812443
12415	0.4720684909
12416	0.4720465167
12417	0.4720306065
12418	0.472018164
12419	0.4720064445
12420	0.4719866208
12421	0.47197181
12422	0.4719555192
12423	0.471939195
12424	0.4719218017
12425	0.4719085671
12426	0.4718969764
12427	0.4718827711
12428	0.4718677598
12429	0.4718571381
12430	0.4718413038
12431	0.4718195821
12432	0.4718021843
12433	0.4717890945
12434	0.4717710871
12435	0.4717435731
12436	0.4717290014
12437	0.4717173404
12438	0.4717035903
12439	0.471679395
12440	0.4716543267
12441	0.47163916
12442	0.4716263617
12443	0.471607723
12444	0.4715930319
12445	0.4715755764
12446	0.471559601
12447	0.4715352338
12448	0.4715131196
12449	0.47149316
12450	0.4714776426
12451	0.4714623221
12452	0.4714513128
12453	0.4714294744
12454	0.4714128687
12455	0.4713978917
12456	0.4713801657
12457	0.4713634101
12458	0.4713528758
12459	0.4713342427
12460	0.4713160204
12461	0.4712804133
12462	0.4712663047
12463	0.471249759
12464	0.4712356495
12465	0.4712252276
12466	0.4712059968
12467	0.4711914084
12468	0.4711769678
12469	0.4711595463
12470	0.4711470808
12471	0.4711309921
12472	0.4711149358
12473	0.4711004599
12474	0.4710854565
12475	0.4710674387
12476	0.4710489097
12477	0.4710318128
12478	0.4710181086
12479	0.4710033826
12480	0.4709863336
12481	0.4709677684
12482	0.4709529091
12483	0.4709375056
12484	0.4709104043
12485	0.4708953455
12486	0.4708776664
12487	0.470864419
12488	0.4708499684
12489	0.4708290579
12490	0.4708144084
12491	0.4708006154
12492	0.4707884865
12493	0.4707741654
12494	0.470758443
12495	0.4707446813
12496	0.4707305896
12497	0.4707129868
12498	0.4706981029
12499	0.4706807461
12500	0.470667658
12501	0.4706536135
12502	0.4706363045
12503	0.4706168517
12504	0.4706064491
12505	0.4705876216
12506	0.4705737065
12507	0.4705607474
12508	0.4705474086
12509	0.470525957
12510	0.4705111167
12511	0.470493819
12512	0.470474987
12513	0.4704650924
12514	0.4704491618
12515	0.4704369413
12516	0.4704202841
12517	0.4704086401
12518	0.4703956105
12519	0.4703792321
12520	0.4703631831
12521	0.4703474635
12522	0.4703333104
12523	0.4703178867
12524	0.4703027099
12525	0.4702802408
12526	0.4702649143
12527	0.4702386816
12528	0.4702056824
12529	0.4701909311
12530	0.470173539
12531	0.4701585886
12532	0.470149364
12533	0.470129198
12534	0.4701099222
12535	0.4700946067
12536	0.4700803965
12537	0.470066582
12538	0.4700521894
12539	0.4700379119
12540	0.4700189295
12541	0.4700063512
12542	0.4699897282
12543	0.4699811111
12544	0.4699596832
12545	0.4699361741
12546	0.4699243365
12547	0.4699096258
12548	0.4698929003
12549	0.4698825477
12550	0.4698617263
12551	0.4698426047
12552	0.4698302033
12553	0.4698145154
12554	0.4697955901
12555	0.4697834682
12556	0.469767019
12557	0.4697541862
12558	0.4697428891
12559	0.4697298245
12560	0.4697210539
12561	0.469707394
12562	0.469693965
12563	0.4696788837
12564	0.4696648426
12565	0.4696462912
12566	0.4696217256
12567	0.4696076828
12568	0.4695938048
12569	0.4695796786
12570	0.4695630735
12571	0.4695523336
12572	0.4695323237
12573	0.4695219136
12574	0.4695048438
12575	0.4694904339
12576	0.4694703057
12577	0.4694562914
12578	0.4694419627
12579	0.4694249892
12580	0.4694053209
12581	0.4693832551
12582	0.4693629074
12583	0.4693518488
12584	0.4693315493
12585	0.4693133981
12586	0.469298536
12587	0.4692725799
12588	0.4692541288
12589	0.4692364209
12590	0.4692219202
12591	0.4692065095
12592	0.4691830619
12593	0.4691678153
12594	0.4691469621
12595	0.4691325744
12596	0.4691141673
12597	0.4690992659
12598	0.469085654
12599	0.469067212
12600	0.4690535
12601	0.4690400522
12602	0.4690262236
12603	0.4690118321
12604	0.468994049
12605	0.4689764471
12606	0.4689636092
12607	0.4689484052
12608	0.4689332503
12609	0.468919038
12610	0.4689029224
12611	0.468880651
12612	0.4688587591
12613	0.4688286912
12614	0.4688160975
12615	0.4688012859
12616	0.4687864572
12617	0.468764925
12618	0.4687500952
12619	0.4687357614
12620	0.4687264757
12621	0.4687140283
12622	0.4687007363
12623	0.468673009
12624	0.4686570174
12625	0.4686459753
12626	0.4686328138
12627	0.4686179467
12628	0.468602748
12629	0.4685867541
12630	0.4685661234
12631	0.468551635
12632	0.4685363844
12633	0.4685211003
12634	0.4685003508
12635	0.4684837903
12636	0.4684655233
12637	0.4684540461
12638	0.4684411939
12639	0.4684247141
12640	0.4684084491
12641	0.4683813339
12642	0.4683674527
12643	0.4683545816
12644	0.4683403517
12645	0.4683227915
12646	0.4683075004
12647	0.4682933188
12648	0.4682732385
12649	0.4682566534
12650	0.468229546
12651	0.4682075076
12652	0.4681885837
12653	0.4681656319
12654	0.4681529044
12655	0.4681404251
12656	0.4681251778
12657	0.4681112227
12658	0.468092013
12659	0.4680762337
12660	0.4680581995
12661	0.4680421206
12662	0.4680255936
12663	0.4679934828
12664	0.4679826074
12665	0.4679688968
12666	0.4679520853
12667	0.4679392525
12668	0.4679265023
12669	0.4679105515
12670	0.4678936551
12671	0.4678720486
12672	0.4678612865
12673	0.4678456155
12674	0.4678348693
12675	0.4678173067
12676	0.4678046195
12677	0.4677850158
12678	0.4677681148
12679	0.4677519928
12680	0.4677204936
12681	0.467705332
12682	0.4676910326
12683	0.4676761688
12684	0.467660027
12685	0.4676482148
12686	0.4676378457
12687	0.4676230465
12688	0.4675972961
12689	0.4675851172
12690	0.4675694369
12691	0.4675556312
12692	0.4675421237
12693	0.4675281513
12694	0.4675123031
12695	0.4674912599
12696	0.4674751615
12697	0.467460075
12698	0.4674422826
12699	0.4674215848
12700	0.4673975496
12701	0.4673840874
12702	0.4673671221
12703	0.4673526796
12704	0.4673390999
12705	0.4673247561
12706	0.4673084859
12707	0.4672950046
12708	0.4672864041
12709	0.4672520508
12710	0.4672370899
12711	0.4672189071
12712	0.4672043437
12713	0.4671833697
12714	0.46716932
12715	0.4671581597
12716	0.4671487264
12717	0.4671360376
12718	0.46712001
12719	0.4671080181
12720	0.4670899299
12721	0.4670757611
12722	0.4670572398
12723	0.467048934
12724	0.4670382858
12725	0.4670219393
12726	0.4670046784
12727	0.4669910055
12728	0.4669703541
12729	0.4669538557
12730	0.4669430059
12731	0.4669240639
12732	0.4669120171
12733	0.4668988566
12734	0.4668781181
12735	0.4668615997
12736	0.4668468756
12737	0.4668332313
12738	0.4668169773
12739	0.4668018197
12740	0.4667879247
12741	0.466775276
12742	0.4667638071
12743	0.4667513904
12744	0.4667373776
12745	0.466723913
12746	0.4667089518
12747	0.4666967664
12748	0.4666786955
12749	0.4666672575
12750	0.4666521615
12751	0.4666349535
12752	0.4666168636
12753	0.4665934853
12754	0.4665728663
12755	0.4665582661
12756	0.4665436821
12757	0.4665315589
12758	0.4665120181
12759	0.4664981977
12760	0.4664734996
12761	0.4664567341
12762	0.4664411489
12763	0.4664289731
12764	0.4664089124
12765	0.4663978836
12766	0.466374145
12767	0.4663562446
12768	0.4663409889
12769	0.4663294593
12770	0.4663213735
12771	0.4663034379
12772	0.4662862336
12773	0.4662580964
12774	0.4662443351
12775	0.4662240667
12776	0.4662099382
12777	0.4661953599
12778	0.466178601
12779	0.4661659358
12780	0.4661365763
12781	0.4661233773
12782	0.4661052675
12783	0.4660856922
12784	0.4660716761
12785	0.4660625204
12786	0.4660478876
12787	0.4660279936
12788	0.466010313
12789	0.4659905505
12790	0.4659708705
12791	0.465949458
12792	0.4659345219
12793	0.4659224661
12794	0.4659085949
12795	0.4658948898
12796	0.4658773541
12797	0.4658527063
12798	0.4658405984
12799	0.4658265083
12800	0.4658059386
12801	0.4657935796
12802	0.4657809872
12803	0.4657651129
12804	0.4657532526
12805	0.4657387434
12806	0.4657210684
12807	0.4657064082
12808	0.4656894985
12809	0.4656747207
12810	0.4656600923
12811	0.4656376325
12812	0.4656245026
12813	0.4656098227
12814	0.465591593
12815	0.4655825612
12816	0.465570313
12817	0.4655547148
12818	0.4655368996
12819	0.4655247502
12820	0.4655015004
12821	0.4654812663
12822	0.4654693155
12823	0.4654480299
12824	0.4654253764
12825	0.4654039888
12826	0.4653867679
12827	0.4653593266
12828	0.4653447884
12829	0.4653328174
12830	0.4653182617
12831	0.4652984198
12832	0.4652817787
12833	0.4652709066
12834	0.4652570994
12835	0.4652423412
12836	0.4652241805
12837	0.4652094546
12838	0.4651951785
12839	0.4651802516
12840	0.4651653742
12841	0.4651554835
12842	0.465136085
12843	0.4651250594
12844	0.4651074946
12845	0.4650913638
12846	0.4650799701
12847	0.4650675085
12848	0.4650486903
12849	0.4650295043
12850	0.4650086157
12851	0.4649940999
12852	0.4649808851
12853	0.4649633816
12854	0.464949632
12855	0.4649341966
12856	0.4649226989
12857	0.4649091316
12858	0.4648975833
12859	0.4648810613
12860	0.4648667418
12861	0.4648555429
12862	0.4648443771
12863	0.4648306073
12864	0.4648169539
12865	0.4648017978
12866	0.4647877763
12867	0.4647704325
12868	0.4647463437
12869	0.4647324374
12870	0.4647053748
12871	0.4646908495
12872	0.4646734019
12873	0.4646549184
12874	0.4646359833
12875	0.4646255804
12876	0.4646081303
12877	0.4645945538
12878	0.4645804593
12879	0.4645672328
12880	0.4645564442
12881	0.4645422315
12882	0.4645215715
12883	0.464508193
12884	0.4644896695
12885	0.4644719471
12886	0.464457498
12887	0.4644475421
12888	0.4644373855
12889	0.4644166206
12890	0.464402788
12891	0.4643857305
12892	0.4643704601
12893	0.4643546712
12894	0.4643395335
12895	0.4643195662
12896	0.4643028733
12897	0.464288302
12898	0.4642711735
12899	0.4642595591
12900	0.4642472092
12901	0.4642350427
12902	0.4642215389
12903	0.464211812
12904	0.4641935942
12905	0.4641701608
12906	0.4641575577
12907	0.4641426141
12908	0.4641255303
12909	0.4641083122
12910	0.4640926482
12911	0.4640774684
12912	0.4640636257
12913	0.4640510866
12914	0.4640346014
12915	0.4640179651
12916	0.4640041874
12917	0.4639864966
12918	0.4639744906
12919	0.4639594574
12920	0.4639436044
12921	0.4639278345
12922	0.463913335
12923	0.4638968115
12924	0.4638741659
12925	0.4638611366
12926	0.4638454475
12927	0.4638341236
12928	0.4638190692
12929	0.4638005182
12930	0.4637892768
12931	0.4637719124
12932	0.4637551997
12933	0.4637436394
12934	0.463732497
12935	0.4637171382
12936	0.4637057442
12937	0.4636917565
12938	0.4636765134
12939	0.4636503431
12940	0.4636395833
12941	0.4636283046
12942	0.463611319
12943	0.4635978807
12944	0.4635838898
12945	0.4635711536
12946	0.4635563752
12947	0.4635431027
12948	0.463529562
12949	0.4635069989
12950	0.4634923189
12951	0.4634726667
12952	0.463451641
12953	0.4634321545
12954	0.4634170201
12955	0.4634025381
12956	0.4633877543
12957	0.4633766034
12958	0.4633627062
12959	0.4633437518
12960	0.4633322314
12961	0.4633156537
12962	0.4633004652
12963	0.4632827475
12964	0.4632714098
12965	0.4632579617
12966	0.4632475445
12967	0.4632322199
12968	0.4631986713
12969	0.4631822897
12970	0.463168303
12971	0.4631544331
12972	0.4631331248
12973	0.4631165399
12974	0.4631077781
12975	0.4630924488
12976	0.4630738017
12977	0.4630590912
12978	0.463042755
12979	0.4630308752
12980	0.4630222124
12981	0.4630024062
12982	0.462986822
12983	0.4629687069
12984	0.4629452785
12985	0.4629272455
12986	0.4629079046
12987	0.4628933229
12988	0.4628730083
12989	0.462847396
12990	0.4628306667
12991	0.4628164011
12992	0.4628006095
12993	0.462779503
12994	0.4627666273
12995	0.4627526783
12996	0.4627390306
12997	0.4627269251
