iter	Passed	Remaining
12974	433545	401802
12975	433578	401768
12976	433612	401735
12977	433640	401697
12978	433672	401662
12979	433704	401627
12980	433730	401587
12981	433765	401555
12982	433796	401519
12983	433828	401484
12984	433860	401450
12985	433891	401415
12986	433922	401378
12987	433954	401344
12988	433985	401308
12989	434017	401273
12990	434046	401236
12991	434079	401202
12992	434110	401167
12993	434143	401133
12994	434177	401100
12995	434210	401067
12996	434240	401029
12997	434270	400993
12998	434302	400959
12999	434331	400921
13000	434362	400885
13001	434394	400850
13002	434426	400816
13003	434458	400782
13004	434494	400750
13005	434527	400716
13006	434562	400684
13007	434594	400650
13008	434624	400613
13009	434658	400580
13010	434690	400545
13011	434726	400515
13012	434757	400479
13013	434791	400446
13014	434824	400413
13015	434855	400377
13016	434888	400343
13017	434920	400308
13018	434952	400274
13019	434986	400241
13020	435019	400206
13021	435053	400174
13022	435084	400139
13023	435115	400103
13024	435149	400069
13025	435183	400036
13026	435214	400001
13027	435248	399968
13028	435280	399934
13029	435316	399903
13030	435350	399870
13031	435385	399838
13032	435421	399807
13033	435453	399772
13034	435487	399739
13035	435521	399706
13036	435554	399672
13037	435588	399640
13038	435619	399604
13039	435653	399571
13040	435686	399538
13041	435720	399505
13042	435759	399477
13043	435796	399447
13044	435831	399414
13045	435865	399381
13046	435898	399347
13047	435930	399313
13048	435962	399279
13049	436001	399250
13050	436037	399219
13051	436071	399186
13052	436103	399151
13053	436135	399117
13054	436167	399081
13055	436200	399048
13056	436230	399011
13057	436263	398977
13058	436294	398942
13059	436328	398909
13060	436370	398883
13061	436414	398860
13062	436443	398823
13063	436480	398793
13064	436511	398757
13065	436543	398722
13066	436578	398690
13067	436615	398660
13068	436653	398631
13069	436699	398609
13070	436735	398578
13071	436766	398542
13072	436800	398509
13073	436836	398478
13074	436874	398449
13075	436906	398415
13076	436939	398380
13077	436973	398348
13078	437008	398316
13079	437042	398283
13080	437075	398249
13081	437113	398220
13082	437144	398185
13083	437175	398149
13084	437207	398114
13085	437240	398080
13086	437281	398054
13087	437320	398026
13088	437360	397998
13089	437393	397964
13090	437426	397931
13091	437460	397897
13092	437493	397863
13093	437526	397830
13094	437559	397796
13095	437590	397760
13096	437624	397728
13097	437661	397697
13098	437695	397665
13099	437732	397635
13100	437768	397603
13101	437805	397573
13102	437837	397539
13103	437871	397506
13104	437905	397473
13105	437945	397446
13106	437981	397414
13107	438009	397376
13108	438038	397338
13109	438066	397300
13110	438100	397267
13111	438138	397238
13112	438171	397204
13113	438203	397170
13114	438232	397132
13115	438262	397095
13116	438300	397066
13117	438344	397042
13118	438374	397006
13119	438408	396973
13120	438440	396938
13121	438470	396902
13122	438507	396871
13123	438548	396845
13124	438584	396814
13125	438618	396781
13126	438652	396749
13127	438685	396714
13128	438720	396682
13129	438754	396650
13130	438789	396617
13131	438821	396583
13132	438856	396551
13133	438891	396519
13134	438925	396486
13135	438964	396457
13136	438999	396425
13137	439032	396392
13138	439071	396364
13139	439120	396344
13140	439166	396322
13141	439203	396292
13142	439246	396267
13143	439280	396235
13144	439311	396199
13145	439342	396163
13146	439377	396131
13147	439413	396100
13148	439449	396069
13149	439484	396037
13150	439519	396005
13151	439556	395975
13152	439593	395944
13153	439639	395923
13154	439673	395889
13155	439712	395861
13156	439749	395831
13157	439787	395802
13158	439847	395792
13159	439890	395767
13160	439940	395749
13161	439983	395724
13162	440014	395688
13163	440053	395660
13164	440107	395645
13165	440146	395617
13166	440193	395595
13167	440232	395567
13168	440277	395543
13169	440328	395526
13170	440379	395508
13171	440423	395484
13172	440461	395456
13173	440505	395431
13174	440552	395410
13175	440608	395397
13176	440659	395379
13177	440709	395361
13178	440745	395330
13179	440789	395305
13180	440824	395274
13181	440854	395237
13182	440893	395209
13183	440934	395182
13184	440981	395160
13185	441023	395135
13186	441062	395107
13187	441108	395084
13188	441142	395051
13189	441190	395031
13190	441230	395003
13191	441279	394983
13192	441331	394967
13193	441371	394939
13194	441402	394903
13195	441435	394870
13196	441475	394842
13197	441510	394810
13198	441544	394777
13199	441577	394743
13200	441612	394711
13201	441655	394686
13202	441693	394657
13203	441728	394625
13204	441764	394594
13205	441799	394561
13206	441833	394528
13207	441868	394496
13208	441900	394462
13209	441936	394430
13210	441974	394401
13211	442012	394371
13212	442049	394341
13213	442083	394308
13214	442117	394276
13215	442151	394242
13216	442187	394212
13217	442221	394178
13218	442266	394155
13219	442302	394124
13220	442337	394092
13221	442376	394063
13222	442410	394031
13223	442449	394001
13224	442482	393968
13225	442522	393940
13226	442566	393916
13227	442611	393893
13228	442654	393868
13229	442690	393837
13230	442721	393801
13231	442764	393776
13232	442802	393747
13233	442830	393708
13234	442865	393676
13235	442901	393645
13236	442947	393623
13237	442985	393593
13238	443020	393561
13239	443056	393530
13240	443099	393505
13241	443139	393477
13242	443180	393451
13243	443218	393421
13244	443250	393386
13245	443286	393355
13246	443318	393320
13247	443355	393290
13248	443390	393258
13249	443424	393225
13250	443459	393193
13251	443495	393162
13252	443535	393134
13253	443579	393109
13254	443621	393084
13255	443662	393057
13256	443698	393026
13257	443737	392998
13258	443773	392966
13259	443809	392935
13260	443851	392909
13261	443888	392879
13262	443935	392857
13263	443973	392828
13264	444019	392806
13265	444058	392777
13266	444103	392753
13267	444144	392727
13268	444185	392700
13269	444225	392672
13270	444265	392644
13271	444307	392619
13272	444340	392584
13273	444374	392552
13274	444415	392525
13275	444452	392494
13276	444488	392463
13277	444525	392432
13278	444562	392402
13279	444598	392371
13280	444636	392342
13281	444672	392310
13282	444712	392283
13283	444751	392254
13284	444786	392222
13285	444831	392198
13286	444871	392171
13287	444908	392141
13288	444950	392114
13289	444995	392091
13290	445035	392064
13291	445067	392029
13292	445104	391998
13293	445143	391969
13294	445181	391940
13295	445219	391911
13296	445261	391885
13297	445297	391854
13298	445336	391825
13299	445372	391794
13300	445413	391766
13301	445451	391737
13302	445483	391702
13303	445517	391669
13304	445547	391632
13305	445583	391601
13306	445615	391566
13307	445651	391535
13308	445694	391510
13309	445736	391484
13310	445776	391456
13311	445813	391426
13312	445848	391394
13313	445885	391363
13314	445928	391338
13315	445960	391304
13316	445995	391271
13317	446033	391241
13318	446075	391216
13319	446118	391190
13320	446167	391171
13321	446207	391143
13322	446242	391111
13323	446282	391083
13324	446324	391057
13325	446352	391019
13326	446389	390988
13327	446430	390961
13328	446465	390929
13329	446507	390903
13330	446548	390876
13331	446592	390852
13332	446629	390821
13333	446668	390793
13334	446708	390765
13335	446741	390730
13336	446786	390708
13337	446827	390680
13338	446877	390661
13339	446911	390629
13340	446949	390599
13341	446986	390568
13342	447025	390539
13343	447065	390512
13344	447098	390478
13345	447136	390448
13346	447176	390421
13347	447212	390389
13348	447259	390368
13349	447303	390343
13350	447342	390314
13351	447379	390284
13352	447419	390256
13353	447457	390227
13354	447494	390196
13355	447536	390170
13356	447576	390142
13357	447619	390116
13358	447660	390090
13359	447697	390060
13360	447731	390027
13361	447769	389996
13362	447810	389970
13363	447854	389945
13364	447892	389916
13365	447926	389883
13366	447969	389858
13367	448005	389826
13368	448044	389797
13369	448085	389770
13370	448122	389739
13371	448157	389708
13372	448191	389675
13373	448224	389640
13374	448261	389610
13375	448296	389578
13376	448328	389543
13377	448363	389510
13378	448397	389477
13379	448425	389439
13380	448457	389404
13381	448485	389367
13382	448513	389328
13383	448542	389290
13384	448569	389251
13385	448601	389216
13386	448629	389178
13387	448660	389142
13388	448700	389114
13389	448735	389082
13390	448776	389055
13391	448819	389030
13392	448856	388999
13393	448891	388967
13394	448922	388931
13395	448962	388903
13396	448996	388871
13397	449031	388838
13398	449065	388806
13399	449103	388776
13400	449133	388739
13401	449164	388704
13402	449199	388671
13403	449231	388637
13404	449267	388605
13405	449302	388573
13406	449336	388540
13407	449380	388516
13408	449412	388480
13409	449450	388451
13410	449484	388417
13411	449526	388391
13412	449563	388361
13413	449597	388328
13414	449632	388296
13415	449671	388267
13416	449714	388241
13417	449751	388211
13418	449792	388184
13419	449831	388155
13420	449868	388124
13421	449908	388097
13422	449941	388063
13423	449983	388036
13424	450023	388009
13425	450058	387976
13426	450092	387943
13427	450127	387911
13428	450164	387880
13429	450197	387846
13430	450235	387817
13431	450276	387790
13432	450310	387757
13433	450351	387729
13434	450387	387698
13435	450420	387664
13436	450447	387625
13437	450490	387600
13438	450523	387566
13439	450558	387533
13440	450592	387501
13441	450625	387466
13442	450658	387432
13443	450697	387403
13444	450732	387371
13445	450770	387342
13446	450807	387311
13447	450840	387278
13448	450877	387247
13449	450915	387217
13450	450953	387187
13451	450988	387155
13452	451028	387127
13453	451068	387099
13454	451105	387069
13455	451143	387039
13456	451187	387015
13457	451225	386985
13458	451263	386955
13459	451295	386920
13460	451336	386893
13461	451372	386861
13462	451407	386829
13463	451444	386798
13464	451487	386773
13465	451521	386740
13466	451561	386712
13467	451593	386677
13468	451639	386655
13469	451678	386625
13470	451714	386594
13471	451753	386565
13472	451793	386537
13473	451833	386509
13474	451871	386480
13475	451916	386456
13476	451954	386426
13477	452003	386406
13478	452042	386377
13479	452085	386352
13480	452122	386321
13481	452161	386292
13482	452199	386262
13483	452238	386234
13484	452284	386210
13485	452321	386180
13486	452356	386148
13487	452396	386120
13488	452432	386088
13489	452470	386058
13490	452517	386036
13491	452555	386007
13492	452596	385980
13493	452637	385952
13494	452681	385928
13495	452719	385898
13496	452755	385867
13497	452794	385837
13498	452833	385809
13499	452879	385785
13500	452920	385759
13501	452966	385736
13502	453003	385705
13503	453046	385679
13504	453083	385649
13505	453118	385617
13506	453159	385589
13507	453195	385558
13508	453231	385526
13509	453277	385503
13510	453320	385478
13511	453374	385462
13512	453415	385435
13513	453457	385408
13514	453507	385389
13515	453550	385363
13516	453598	385342
13517	453640	385315
13518	453683	385290
13519	453721	385260
13520	453760	385231
13521	453814	385215
13522	453858	385190
13523	453900	385163
13524	453944	385139
13525	453989	385115
13526	454033	385091
13527	454076	385065
13528	454115	385036
13529	454148	385002
13530	454196	384980
13531	454240	384956
13532	454281	384928
13533	454322	384901
13534	454368	384878
13535	454400	384844
13536	454437	384813
13537	454473	384781
13538	454501	384743
13539	454540	384714
13540	454572	384679
13541	454601	384641
13542	454631	384605
13543	454663	384571
13544	454694	384534
13545	454728	384501
13546	454759	384465
13547	454794	384433
13548	454832	384404
13549	454873	384376
13550	454913	384348
13551	454960	384326
13552	455002	384299
13553	455039	384268
13554	455085	384245
13555	455119	384212
13556	455155	384180
13557	455193	384151
13558	455227	384117
13559	455263	384086
13560	455291	384048
13561	455324	384014
13562	455356	383979
13563	455389	383945
13564	455424	383913
13565	455460	383881
13566	455491	383845
13567	455526	383813
13568	455563	383782
13569	455606	383757
13570	455641	383724
13571	455683	383698
13572	455721	383668
13573	455754	383633
13574	455787	383600
13575	455821	383567
13576	455856	383534
13577	455892	383502
13578	455931	383473
13579	455971	383445
13580	456013	383419
13581	456053	383391
13582	456091	383361
13583	456134	383335
13584	456173	383306
13585	456211	383276
13586	456247	383245
13587	456285	383215
13588	456325	383186
13589	456366	383160
13590	456403	383128
13591	456438	383096
13592	456472	383063
13593	456512	383035
13594	456549	383004
13595	456584	382972
13596	456624	382943
13597	456657	382910
13598	456699	382883
13599	456745	382860
13600	456784	382831
13601	456823	382802
13602	456859	382770
13603	456903	382745
13604	456941	382716
13605	456981	382687
13606	457023	382660
13607	457054	382625
13608	457095	382598
13609	457138	382571
13610	457168	382536
13611	457202	382502
13612	457236	382468
13613	457281	382444
13614	457318	382413
13615	457362	382389
13616	457398	382357
13617	457443	382333
13618	457474	382298
13619	457506	382263
13620	457534	382224
13621	457575	382197
13622	457606	382161
13623	457633	382123
13624	457662	382084
13625	457691	382048
13626	457719	382009
13627	457753	381976
13628	457790	381945
13629	457823	381911
13630	457855	381876
13631	457885	381839
13632	457917	381805
13633	457946	381767
13634	457977	381731
13635	458004	381692
13636	458030	381652
13637	458060	381616
13638	458089	381578
13639	458117	381540
13640	458150	381506
13641	458181	381470
13642	458209	381432
13643	458240	381397
13644	458267	381357
13645	458296	381320
13646	458326	381283
13647	458353	381244
13648	458385	381209
13649	458415	381173
13650	458448	381139
13651	458481	381105
13652	458508	381065
13653	458537	381028
13654	458569	380993
13655	458593	380952
13656	458625	380917
13657	458656	380882
13658	458684	380843
13659	458713	380805
13660	458743	380769
13661	458774	380733
13662	458806	380699
13663	458842	380667
13664	458872	380630
13665	458900	380592
13666	458932	380557
13667	458961	380520
13668	458993	380485
13669	459024	380450
13670	459056	380415
13671	459087	380378
13672	459114	380340
13673	459144	380303
13674	459175	380268
13675	459209	380234
13676	459238	380196
13677	459267	380160
13678	459300	380125
13679	459327	380087
13680	459361	380053
13681	459390	380016
13682	459424	379983
13683	459453	379945
13684	459485	379910
13685	459520	379877
13686	459546	379838
13687	459574	379800
13688	459608	379766
13689	459639	379731
13690	459671	379696
13691	459705	379663
13692	459740	379630
13693	459773	379596
13694	459800	379557
13695	459826	379518
13696	459855	379480
13697	459884	379443
13698	459919	379411
13699	459948	379373
13700	459979	379337
13701	460007	379299
13702	460039	379264
13703	460076	379233
13704	460104	379196
13705	460133	379158
13706	460172	379129
13707	460212	379101
13708	460254	379074
13709	460301	379052
13710	460338	379021
13711	460376	378991
13712	460418	378964
13713	460462	378939
13714	460499	378909
13715	460541	378882
13716	460569	378843
13717	460597	378806
13718	460628	378770
13719	460655	378731
13720	460688	378697
13721	460715	378657
13722	460745	378621
13723	460777	378586
13724	460806	378549
13725	460837	378514
13726	460868	378478
13727	460899	378442
13728	460930	378407
13729	460959	378369
13730	460987	378331
13731	461017	378295
13732	461049	378259
13733	461081	378224
13734	461113	378190
13735	461145	378155
13736	461173	378117
13737	461205	378082
13738	461234	378045
13739	461266	378010
13740	461295	377973
13741	461324	377935
13742	461354	377899
13743	461384	377862
13744	461411	377823
13745	461440	377786
13746	461470	377749
13747	461497	377711
13748	461530	377676
13749	461562	377642
13750	461591	377604
13751	461620	377567
13752	461652	377532
13753	461681	377495
13754	461709	377457
13755	461742	377423
13756	461774	377388
13757	461806	377353
13758	461838	377318
13759	461873	377286
13760	461905	377251
13761	461937	377216
13762	461967	377179
13763	461996	377142
13764	462025	377105
13765	462060	377072
13766	462090	377036
13767	462121	377000
13768	462150	376963
13769	462181	376927
13770	462214	376893
13771	462245	376858
13772	462277	376823
13773	462312	376790
13774	462345	376756
13775	462379	376723
13776	462410	376688
13777	462442	376653
13778	462473	376617
13779	462504	376582
13780	462537	376547
13781	462566	376510
13782	462600	376477
13783	462634	376444
13784	462667	376410
13785	462701	376376
13786	462735	376344
13787	462765	376307
13788	462799	376274
13789	462832	376239
13790	462864	376205
13791	462891	376166
13792	462927	376134
13793	462956	376097
13794	462988	376063
13795	463024	376030
13796	463055	375995
13797	463087	375960
13798	463118	375925
13799	463148	375888
13800	463178	375852
13801	463209	375816
13802	463244	375783
13803	463275	375748
13804	463306	375712
13805	463337	375676
13806	463365	375639
13807	463396	375603
13808	463431	375571
13809	463466	375538
13810	463499	375504
13811	463531	375469
13812	463565	375436
13813	463598	375403
13814	463631	375368
13815	463666	375336
13816	463698	375301
13817	463732	375268
13818	463762	375231
13819	463795	375198
13820	463824	375160
13821	463854	375124
13822	463888	375090
13823	463919	375055
13824	463950	375019
13825	463982	374985
13826	464014	374949
13827	464045	374914
13828	464072	374875
13829	464103	374840
13830	464138	374807
13831	464171	374773
13832	464205	374740
13833	464238	374705
13834	464271	374672
13835	464300	374635
13836	464335	374602
13837	464366	374566
13838	464398	374531
13839	464430	374497
13840	464462	374462
13841	464498	374431
13842	464530	374395
13843	464559	374359
13844	464591	374324
13845	464619	374286
13846	464646	374247
13847	464676	374210
13848	464707	374175
13849	464735	374137
13850	464763	374098
13851	464794	374063
13852	464826	374028
13853	464854	373990
13854	464882	373952
13855	464913	373917
13856	464948	373884
13857	464978	373848
13858	465011	373814
13859	465040	373776
13860	465072	373741
13861	465098	373702
13862	465126	373664
13863	465159	373630
13864	465191	373595
13865	465221	373559
13866	465249	373521
13867	465281	373486
13868	465310	373449
13869	465340	373412
13870	465369	373376
13871	465400	373340
13872	465430	373304
13873	465463	373269
13874	465495	373235
13875	465521	373195
13876	465550	373158
13877	465580	373121
13878	465608	373084
13879	465636	373045
13880	465667	373010
13881	465696	372973
13882	465729	372939
13883	465756	372900
13884	465784	372862
13885	465812	372824
13886	465839	372785
13887	465873	372752
13888	465905	372718
13889	465937	372682
13890	465965	372644
13891	465994	372607
13892	466027	372573
13893	466056	372536
13894	466084	372498
13895	466112	372460
13896	466141	372423
13897	466171	372387
13898	466202	372351
13899	466230	372313
13900	466262	372278
13901	466293	372243
13902	466324	372207
13903	466354	372171
13904	466383	372133
13905	466414	372098
13906	466444	372062
13907	466473	372025
13908	466504	371989
13909	466532	371951
13910	466562	371915
13911	466595	371881
13912	466623	371842
13913	466653	371807
13914	466683	371770
13915	466711	371732
13916	466738	371694
13917	466769	371658
13918	466796	371619
13919	466823	371580
13920	466852	371543
13921	466880	371505
13922	466911	371469
13923	466941	371433
13924	466971	371397
13925	466999	371359
13926	467029	371323
13927	467064	371290
13928	467093	371253
13929	467122	371216
13930	467151	371178
13931	467180	371142
13932	467209	371105
13933	467237	371066
13934	467269	371032
13935	467297	370994
13936	467327	370958
13937	467359	370923
13938	467390	370887
13939	467419	370850
13940	467447	370812
13941	467478	370777
13942	467511	370743
13943	467541	370706
13944	467570	370669
13945	467602	370634
13946	467633	370599
13947	467662	370562
13948	467689	370524
13949	467723	370490
13950	467755	370455
13951	467789	370422
13952	467818	370386
13953	467848	370349
13954	467881	370314
13955	467913	370280
13956	467940	370242
13957	467971	370206
13958	468001	370170
13959	468036	370137
13960	468066	370101
13961	468097	370066
13962	468129	370030
13963	468158	369994
13964	468187	369956
13965	468214	369918
13966	468244	369881
13967	468273	369844
13968	468303	369808
13969	468337	369775
13970	468369	369740
13971	468400	369705
13972	468430	369669
13973	468460	369632
13974	468490	369596
13975	468520	369559
13976	468548	369522
13977	468577	369485
13978	468608	369449
13979	468640	369414
13980	468669	369377
13981	468698	369340
13982	468730	369305
13983	468757	369267
13984	468785	369229
13985	468814	369192
13986	468846	369157
13987	468878	369122
13988	468910	369087
13989	468938	369050
13990	468966	369012
13991	468995	368975
13992	469024	368938
13993	469056	368903
13994	469086	368867
13995	469114	368829
13996	469145	368794
13997	469178	368760
13998	469210	368725
13999	469242	368690
14000	469269	368651
14001	469295	368612
14002	469328	368578
14003	469359	368542
14004	469391	368508
14005	469419	368470
14006	469449	368434
14007	469481	368399
14008	469511	368363
14009	469545	368330
14010	469578	368296
14011	469608	368259
14012	469641	368225
14013	469672	368190
14014	469703	368154
14015	469734	368119
14016	469762	368081
14017	469792	368045
14018	469826	368012
14019	469866	367983
14020	469899	367950
14021	469928	367912
14022	469958	367876
14023	469989	367841
14024	470019	367804
14025	470048	367767
14026	470082	367734
14027	470110	367697
14028	470144	367663
14029	470183	367634
14030	470213	367598
14031	470243	367561
14032	470271	367524
14033	470303	367489
14034	470336	367455
14035	470366	367419
14036	470398	367384
14037	470432	367351
14038	470463	367316
14039	470498	367283
14040	470531	367249
14041	470566	367217
14042	470598	367183
14043	470630	367148
14044	470657	367109
14045	470686	367072
14046	470718	367037
14047	470750	367003
14048	470780	366967
14049	470813	366932
14050	470843	366896
14051	470874	366861
14052	470906	366826
14053	470938	366791
14054	470971	366757
14055	470999	366720
14056	471028	366683
14057	471054	366644
14058	471081	366605
14059	471113	366570
14060	471145	366535
14061	471172	366497
14062	471205	366463
14063	471236	366428
14064	471270	366394
14065	471298	366357
14066	471332	366323
14067	471365	366289
14068	471396	366254
14069	471428	366220
14070	471463	366187
14071	471492	366150
14072	471520	366112
14073	471549	366076
14074	471580	366039
14075	471611	366004
14076	471659	365982
14077	471694	365950
14078	471731	365919
14079	471767	365887
14080	471798	365852
14081	471832	365819
14082	471861	365782
14083	471894	365748
14084	471925	365713
14085	471957	365678
14086	471985	365640
14087	472019	365607
14088	472050	365571
14089	472082	365537
14090	472116	365504
14091	472150	365471
14092	472182	365436
14093	472212	365399
14094	472250	365369
14095	472281	365334
14096	472312	365299
14097	472345	365265
14098	472375	365229
14099	472406	365193
14100	472444	365163
14101	472477	365129
14102	472509	365095
14103	472539	365058
14104	472567	365021
14105	472595	364983
14106	472623	364945
14107	472655	364911
14108	472690	364878
14109	472723	364844
14110	472758	364812
14111	472791	364778
14112	472822	364742
14113	472851	364706
14114	472887	364674
14115	472920	364640
14116	472954	364607
14117	472984	364571
14118	473016	364536
14119	473049	364502
14120	473079	364466
14121	473111	364431
14122	473142	364396
14123	473175	364362
14124	473204	364325
14125	473233	364288
14126	473261	364251
14127	473290	364213
14128	473320	364177
14129	473353	364144
14130	473386	364109
14131	473417	364074
14132	473445	364036
14133	473476	364001
14134	473511	363968
14135	473542	363933
14136	473573	363897
14137	473606	363864
14138	473637	363828
14139	473669	363793
14140	473698	363757
14141	473729	363721
14142	473758	363684
14143	473786	363646
14144	473816	363611
14145	473846	363574
14146	473884	363545
14147	473918	363511
14148	473949	363476
14149	473986	363445
14150	474016	363409
14151	474046	363372
14152	474077	363337
14153	474110	363303
14154	474141	363268
14155	474173	363233
14156	474205	363198
14157	474233	363161
14158	474265	363126
14159	474300	363094
14160	474333	363060
14161	474364	363024
14162	474395	362989
14163	474425	362953
14164	474459	362920
14165	474492	362886
14166	474520	362848
14167	474552	362814
14168	474585	362780
14169	474617	362745
14170	474650	362711
14171	474679	362674
14172	474707	362637
14173	474738	362601
14174	474766	362564
14175	474799	362529
14176	474831	362495
14177	474862	362460
14178	474892	362424
14179	474923	362388
14180	474950	362349
14181	474980	362314
14182	475012	362279
14183	475046	362246
14184	475076	362210
14185	475107	362175
14186	475142	362142
14187	475172	362106
14188	475207	362073
14189	475238	362038
14190	475269	362003
14191	475302	361969
14192	475337	361936
14193	475363	361898
14194	475394	361862
14195	475427	361828
14196	475460	361794
14197	475486	361755
14198	475519	361721
14199	475552	361687
14200	475581	361651
14201	475611	361615
14202	475642	361579
14203	475673	361544
14204	475705	361509
14205	475736	361474
14206	475763	361435
14207	475795	361400
14208	475825	361364
14209	475857	361330
14210	475886	361293
14211	475912	361254
14212	475943	361218
14213	475969	361179
14214	475999	361143
14215	476031	361108
14216	476063	361074
14217	476094	361038
14218	476122	361001
14219	476156	360967
14220	476190	360935
14221	476222	360900
14222	476255	360866
14223	476286	360831
14224	476315	360794
14225	476345	360757
14226	476376	360722
14227	476407	360687
14228	476437	360651
14229	476466	360614
14230	476497	360578
14231	476526	360542
14232	476555	360505
14233	476585	360469
14234	476616	360433
14235	476642	360394
14236	476672	360358
14237	476708	360326
14238	476739	360292
14239	476771	360257
14240	476802	360221
14241	476829	360183
14242	476860	360148
14243	476892	360113
14244	476924	360078
14245	476958	360045
14246	476987	360008
14247	477017	359972
14248	477047	359936
14249	477077	359900
14250	477107	359864
14251	477139	359830
14252	477174	359797
14253	477204	359761
14254	477236	359726
14255	477265	359690
14256	477298	359656
14257	477327	359619
14258	477358	359584
14259	477387	359546
14260	477417	359511
14261	477446	359474
14262	477474	359436
14263	477507	359402
14264	477538	359367
14265	477567	359330
14266	477597	359294
14267	477627	359258
14268	477658	359223
14269	477692	359190
14270	477721	359153
14271	477750	359116
14272	477781	359080
14273	477815	359047
14274	477849	359014
14275	477877	358976
14276	477906	358940
14277	477937	358905
14278	477969	358870
14279	478003	358837
14280	478032	358800
14281	478061	358763
14282	478089	358725
14283	478116	358688
14284	478147	358652
14285	478179	358617
14286	478208	358581
14287	478245	358550
14288	478273	358512
14289	478304	358477
14290	478336	358443
14291	478369	358408
14292	478395	358370
14293	478428	358335
14294	478456	358298
14295	478486	358262
14296	478516	358226
14297	478545	358189
14298	478575	358153
14299	478603	358115
14300	478632	358079
14301	478662	358042
14302	478691	358006
14303	478718	357967
14304	478750	357933
14305	478781	357898
14306	478810	357861
14307	478841	357825
14308	478871	357789
14309	478901	357753
14310	478935	357720
14311	478969	357687
14312	479002	357653
14313	479032	357617
14314	479063	357582
14315	479096	357548
14316	479127	357513
14317	479159	357478
14318	479194	357446
14319	479224	357410
14320	479255	357374
14321	479285	357338
14322	479314	357302
14323	479342	357264
14324	479373	357229
14325	479404	357193
14326	479433	357157
14327	479461	357119
14328	479492	357084
14329	479522	357048
14330	479551	357011
14331	479578	356973
14332	479611	356939
14333	479642	356904
14334	479674	356869
14335	479706	356834
14336	479739	356801
14337	479768	356764
14338	479796	356727
14339	479827	356692
14340	479855	356654
14341	479890	356621
14342	479922	356587
14343	479956	356554
14344	479988	356520
14345	480019	356484
14346	480046	356446
14347	480080	356413
14348	480111	356378
14349	480144	356343
14350	480172	356306
14351	480198	356267
14352	480226	356230
14353	480255	356193
14354	480283	356155
14355	480312	356119
14356	480343	356084
14357	480372	356047
14358	480404	356012
14359	480434	355976
14360	480469	355943
14361	480498	355907
14362	480530	355872
14363	480563	355839
14364	480595	355804
14365	480623	355767
14366	480649	355728
14367	480679	355692
14368	480709	355656
14369	480738	355618
14370	480765	355581
14371	480791	355542
14372	480820	355505
14373	480851	355470
14374	480882	355434
14375	480908	355395
14376	480936	355358
14377	480965	355321
14378	480993	355283
14379	481023	355247
14380	481054	355213
14381	481085	355177
14382	481115	355142
14383	481143	355104
14384	481173	355068
14385	481201	355030
14386	481227	354991
14387	481258	354956
14388	481290	354921
14389	481320	354886
14390	481351	354850
14391	481382	354815
14392	481411	354778
14393	481442	354743
14394	481473	354708
14395	481501	354671
14396	481527	354631
14397	481556	354595
14398	481584	354558
14399	481611	354519
14400	481641	354483
14401	481668	354445
14402	481696	354407
14403	481729	354374
14404	481759	354337
14405	481789	354301
14406	481821	354267
14407	481852	354232
14408	481880	354195
14409	481911	354159
14410	481945	354126
14411	481973	354089
14412	482002	354052
14413	482033	354017
14414	482060	353979
14415	482089	353942
14416	482117	353905
14417	482146	353868
14418	482178	353834
14419	482207	353797
14420	482237	353760
14421	482264	353723
14422	482297	353689
14423	482328	353653
14424	482361	353620
14425	482388	353582
14426	482418	353545
14427	482448	353510
14428	482475	353471
14429	482504	353435
14430	482535	353400
14431	482565	353363
14432	482599	353331
14433	482630	353295
14434	482663	353262
14435	482691	353224
14436	482722	353189
14437	482755	353155
14438	482784	353119
14439	482817	353085
14440	482846	353048
14441	482877	353013
14442	482906	352976
14443	482934	352939
14444	482964	352903
14445	482993	352866
14446	483022	352830
14447	483054	352795
14448	483087	352761
14449	483117	352726
14450	483149	352691
14451	483181	352656
14452	483211	352621
14453	483242	352585
14454	483272	352549
14455	483299	352511
14456	483333	352478
14457	483362	352441
14458	483389	352404
14459	483421	352369
14460	483450	352333
14461	483486	352301
14462	483515	352264
14463	483547	352229
14464	483576	352193
14465	483607	352158
14466	483635	352120
14467	483666	352085
14468	483699	352051
14469	483729	352015
14470	483759	351979
14471	483792	351946
14472	483826	351913
14473	483856	351877
14474	483887	351842
14475	483915	351805
14476	483945	351768
14477	483976	351733
14478	484008	351699
14479	484038	351663
14480	484071	351629
14481	484103	351595
14482	484132	351558
14483	484162	351522
14484	484195	351488
14485	484223	351451
14486	484255	351417
14487	484281	351378
14488	484312	351342
14489	484339	351304
14490	484369	351268
14491	484402	351235
14492	484427	351195
14493	484458	351160
14494	484488	351124
14495	484522	351091
14496	484549	351053
14497	484576	351015
14498	484608	350980
14499	484637	350944
14500	484670	350910
14501	484700	350875
14502	484732	350840
14503	484758	350801
14504	484790	350767
14505	484821	350731
14506	484853	350697
14507	484883	350661
14508	484913	350625
14509	484941	350588
14510	484978	350557
14511	485012	350524
14512	485049	350493
14513	485085	350461
14514	485117	350427
14515	485153	350395
14516	485182	350359
14517	485211	350322
14518	485247	350291
14519	485278	350255
14520	485309	350220
14521	485340	350185
14522	485371	350150
14523	485398	350112
14524	485425	350074
14525	485453	350037
14526	485485	350002
14527	485520	349970
